Date,ADTX.US,BGMS.US,BKYI.US,BLNE.US,BOXL.US,CODX.US,CYPH.US,DVLT.US,ENTO.US,EQ.US,FRGT.US,GNPX.US,GREE.US,HBIO.US,HYPD.US,IBIO.US,IRWD.US,KALA.US,LMFA.US,PHIO.US,QCLS.US,RLMD.US,RNTX.US,SBLX.US,SLRX.US,SONN.US,SSP.US,STIM.US,TPST.US,TRAW.US
2021-05-26,6056800015.0,25344.0,70.02,454.0,98.0,8.19,16.2,62250.0,105462.0,6.55,60500.0,7340.0,134.85,6.97,362.4,775.0,11.99,265.5,26.1,233.28,13530.0,37.85,25.4,656.64,3660.0,3942.4,21.39,13.29,222.3,177.0
2021-05-27,5989000015.0,25596.0,73.26,524.0,100.8,7.92,16.2,61500.0,105525.0,6.78,62920.0,7480.0,134.38,6.84,379.2,750.0,11.74,272.0,26.58,238.68,13470.0,36.32,25.0,674.56,3900.0,3843.84,22.0,14.01,222.3,176.25
2021-05-28,6350600016.0,25812.0,72.54,518.0,100.0,8.07,16.2,63000.0,107100.0,6.56,64680.0,7480.0,133.9,7.0,382.4,725.0,11.57,282.5,26.76,239.76,13110.0,34.59,24.6,625.92,3840.0,3819.2,21.21,13.57,232.05,167.25
2021-06-01,6508800016.0,26280.0,71.1,534.0,101.2,8.1,16.5,61350.0,108360.0,6.6,71940.0,7540.0,126.3,7.3,400.0,740.0,11.56,272.0,27.54,238.864,12780.0,32.23,25.2,680.96,3810.0,3769.92,21.45,13.99,232.05,161.75
2021-06-02,6712200017.0,25416.0,73.98,550.0,105.2,8.07,16.2,62100.0,108486.0,6.53,70400.0,7520.0,158.59,7.15,403.2,720.0,11.68,280.0,28.2,232.2,12570.0,29.55,25.4,682.24,3990.0,3745.28,21.51,14.31,243.75,167.25
2021-06-03,6554000016.0,24696.0,73.8,580.0,102.8,8.03,16.1,61950.0,106722.0,6.73,68640.0,7440.0,141.5,7.13,400.0,705.0,11.98,282.5,27.42,234.36,12570.0,30.37,26.6,670.72,4200.0,3622.08,20.81,13.79,247.65,157.0
2021-06-04,6328000016.0,24336.0,73.62,618.0,104.0,8.39,16.8,71550.0,108209.0,6.93,69740.0,7340.0,163.34,7.13,407.2,700.0,11.84,293.5,26.16,223.56,13080.0,30.13,25.8,659.2,3630.0,3671.36,20.8,14.31,265.2,160.5
2021-06-07,6395800016.0,25164.0,72.9,640.0,109.6,8.71,17.7,75150.0,115189.0,7.41,70400.0,7900.0,161.44,7.28,428.8,705.0,12.0,307.5,28.56,224.64,13500.0,30.19,25.4,714.24,3660.0,3720.64,20.73,15.31,261.3,169.75
2021-06-08,6441000016.0,24804.0,71.64,596.0,109.6,8.57,17.5,67500.0,113161.0,7.64,67760.0,7800.0,174.74,7.44,430.4,750.0,11.46,329.0,30.54,231.12,13680.0,30.37,26.6,711.68,3450.0,3769.92,20.92,16.59,278.85,166.75
2021-06-09,6531400016.0,25200.0,73.62,612.0,104.4,9.0,17.7,65550.0,113375.0,7.12,69960.0,7740.0,168.09,7.64,431.2,745.0,11.4,324.0,29.46,236.52,13500.0,30.59,27.8,729.6,3450.0,3769.92,21.1,16.32,267.15,186.5
2021-06-10,6508800016.0,25056.0,72.0,602.0,102.0,8.8,17.5,66300.0,111636.0,6.98,74580.0,7460.0,205.6,7.72,432.0,790.0,11.77,319.0,28.38,233.28,13320.0,30.59,27.2,670.72,3450.0,3893.12,20.73,16.11,267.15,178.75
2021-06-11,6554000016.0,25272.0,73.8,618.0,100.8,8.83,18.0,64650.0,107377.0,6.13,74580.0,7320.0,194.21,7.64,435.2,815.0,11.73,316.5,31.02,238.68,13740.0,31.14,27.4,697.6,3510.0,3991.68,21.09,15.63,267.15,176.75
2021-06-14,6644400017.0,25380.0,73.08,610.0,110.0,8.84,18.2,63300.0,109343.0,5.99,82500.0,7380.0,202.75,7.35,436.0,795.0,11.24,308.0,29.58,260.28,14850.0,31.7,27.2,697.6,3630.0,3942.4,20.34,16.22,271.05,189.0
2021-06-15,6305400016.0,24084.0,70.2,582.0,115.6,8.65,17.8,64050.0,108209.0,6.05,80960.0,7120.0,203.7,7.55,426.4,785.0,11.18,285.0,28.32,244.08,15990.0,32.0,25.8,666.88,3600.0,3745.28,20.36,17.03,280.8,178.25
2021-06-16,6350600016.0,22896.0,70.56,592.0,112.0,8.49,17.1,61050.0,109229.0,5.85,82060.0,7000.0,199.9,7.72,427.2,775.0,11.47,292.0,27.3,249.48,17190.0,32.18,25.0,704.0,3390.0,3819.2,20.13,16.47,282.75,180.75
2021-06-17,6373200016.0,22140.0,71.46,582.0,111.6,8.06,17.3,61500.0,110023.0,5.95,85580.0,6980.0,194.21,7.34,433.6,770.0,11.47,294.0,27.84,246.24,17520.0,31.86,25.0,702.72,3240.0,3843.84,19.96,16.66,298.35,181.75
2021-06-18,6169800015.0,22428.0,73.98,562.0,105.2,8.1,17.4,60450.0,105235.0,5.9,79860.0,6780.0,190.88,7.17,428.0,765.0,11.72,293.0,25.56,237.6,17250.0,30.9,24.0,677.12,3090.0,3696.0,19.19,16.85,296.4,175.0
2021-06-21,6215000016.0,22464.0,73.26,598.0,100.4,8.19,17.0,58950.0,101228.0,5.96,79640.0,6700.0,167.14,7.32,423.2,740.0,12.07,285.5,24.0,237.6,17280.0,30.95,24.4,627.2,3060.0,3696.0,19.75,16.85,259.35,170.75
2021-06-22,6056800015.0,22572.0,71.64,568.0,99.6,8.33,16.6,57150.0,103055.0,5.9,80300.0,6600.0,169.04,7.23,426.4,730.0,12.58,285.5,23.82,239.76,16830.0,31.19,24.6,614.4,3120.0,3843.84,20.0,17.25,269.1,174.25
2021-06-23,5740400014.0,23400.0,70.38,600.0,105.2,8.49,17.1,62550.0,100170.0,5.98,80740.0,7440.0,185.66,7.32,433.6,780.0,12.4,295.5,25.08,239.76,16500.0,32.16,25.4,645.12,3360.0,3794.56,20.11,16.81,222.3,177.5
2021-06-24,5921200015.0,23112.0,71.64,612.0,102.8,8.7,16.9,64500.0,103320.0,6.0,82500.0,7100.0,185.66,7.33,436.8,775.0,12.81,299.0,25.5,250.56,17730.0,33.3,27.6,631.04,3240.0,3769.92,20.72,17.18,218.4,185.75
2021-06-25,6237600016.0,23580.0,72.0,588.0,103.6,8.56,17.0,65400.0,104555.0,5.85,80960.0,7180.0,192.31,7.75,432.0,795.0,13.1,302.0,25.68,261.36,18330.0,34.35,28.0,638.72,3480.0,3769.92,20.98,17.16,206.7,178.75
2021-06-28,6260200016.0,23112.0,70.02,598.0,99.6,9.09,16.8,64050.0,104567.0,5.76,80740.0,7040.0,185.18,8.0,416.8,785.0,13.11,278.0,24.48,250.56,18300.0,33.21,26.8,638.72,3270.0,3745.28,20.21,15.83,173.68,185.5
2021-06-29,5989000015.0,21960.0,69.3,590.0,99.2,8.91,16.8,63300.0,103320.0,5.63,79420.0,6900.0,193.73,8.4,408.8,750.0,12.72,272.5,24.66,246.24,18450.0,32.3,26.6,665.6,3210.0,3843.84,19.96,15.96,161.98,175.5
2021-06-30,5853400015.0,21312.0,68.4,564.0,96.4,8.25,16.4,60150.0,103320.0,5.89,82280.0,6700.0,183.28,8.33,396.8,755.0,12.87,265.0,25.74,244.08,18900.0,32.01,25.0,624.64,3180.0,3893.12,20.39,16.02,145.34,173.25
2021-07-01,5989000015.0,21456.0,67.68,566.0,92.8,8.31,16.1,60000.0,102690.0,5.78,79860.0,6720.0,188.51,8.24,392.0,760.0,12.93,271.5,25.56,241.92,19350.0,33.57,26.2,638.72,3315.0,3868.48,20.79,15.54,143.91,169.0
2021-07-02,5898600015.0,20772.0,66.24,574.0,92.0,8.21,16.0,59100.0,100787.0,5.75,80300.0,6680.0,207.98,8.23,400.0,725.0,12.58,250.0,24.84,233.28,18900.0,32.61,24.8,606.72,3240.0,3720.64,20.38,14.67,145.86,165.25
2021-07-06,5785600014.0,20448.0,64.8,580.0,91.6,8.17,15.2,59700.0,99792.0,5.69,84480.0,6460.0,233.62,8.15,384.8,715.0,12.34,240.0,25.62,221.4,18480.0,33.0,23.4,605.44,3060.0,3671.36,20.29,14.46,172.12,158.5
2021-07-07,5830800015.0,19800.0,62.64,626.0,86.0,8.1,14.7,56850.0,97398.0,5.52,84040.0,6280.0,202.75,8.14,368.8,665.0,12.3,229.5,23.76,212.76,16170.0,32.47,23.0,582.4,2799.0,3375.68,19.57,14.03,142.09,150.25
2021-07-08,5650000014.0,19980.0,61.92,608.0,88.8,8.03,15.5,55650.0,95054.4,5.4,84480.0,6200.0,201.33,8.03,369.6,695.0,12.27,231.0,33.9,216.0,16860.0,32.29,22.2,584.96,2722.5,3227.84,19.14,14.57,136.37,151.75
2021-07-09,5650000014.0,20880.0,63.54,678.0,88.8,8.14,15.5,56250.0,94122.0,5.54,80300.0,6340.0,210.35,8.17,376.8,720.0,12.61,231.0,28.14,224.64,16800.0,34.23,24.0,593.92,2938.2,3227.84,19.95,14.69,203.71,155.0
2021-07-12,5921200015.0,21348.0,63.0,726.0,89.6,8.11,15.2,59400.0,90720.0,5.64,78980.0,6280.0,212.25,8.02,393.6,675.0,12.43,224.0,28.98,219.24,16380.0,34.77,23.0,611.84,2907.0,3203.2,20.06,14.98,314.47,149.5
2021-07-13,5582200014.0,20052.0,63.72,734.0,84.8,8.1,14.5,58950.0,88212.6,5.85,76120.0,6080.0,202.75,7.99,376.0,675.0,12.38,212.5,25.62,212.76,16770.0,33.49,21.8,581.12,2814.9,3129.28,19.69,14.51,267.67,144.75
2021-07-14,5559600014.0,19332.0,61.92,680.0,80.0,7.48,14.3,54000.0,90102.6,5.67,69520.0,5940.0,194.21,7.64,376.8,665.0,12.44,208.5,23.94,208.44,16410.0,33.25,21.8,561.92,2757.6,3006.08,19.37,13.95,292.76,139.0
2021-07-15,5446600014.0,19008.0,57.42,722.0,82.8,7.62,14.0,51600.0,89283.6,5.88,70400.0,5840.0,196.58,7.61,373.6,655.0,12.57,200.5,23.64,205.2,16560.0,31.55,21.4,559.36,2721.0,3129.28,19.41,13.52,252.59,133.75
2021-07-16,5424000014.0,18648.0,56.34,708.0,80.8,7.86,14.0,50400.0,85680.0,5.6,68860.0,5800.0,189.46,7.57,364.0,660.0,12.49,190.0,22.62,196.56,16560.0,31.17,21.0,559.36,2655.0,2932.16,19.12,13.6,257.4,128.0
2021-07-19,5198000013.0,17892.0,56.52,776.0,80.8,8.62,13.5,52950.0,89460.0,5.62,66660.0,5940.0,208.45,7.36,368.8,705.0,12.6,191.0,22.62,194.4,16500.0,30.45,21.4,561.92,2533.2,2735.04,18.21,13.4,258.57,129.75
2021-07-20,5401400014.0,18864.0,58.32,778.0,81.6,8.08,14.1,52200.0,89712.0,5.69,65120.0,6180.0,214.15,7.58,384.8,655.0,12.85,196.0,24.66,199.8,16020.0,30.19,21.2,569.6,2610.0,2759.68,18.73,13.69,232.7,134.0
2021-07-21,5537000014.0,19728.0,59.4,763.0,86.4,8.7,14.6,61050.0,93214.8,5.66,70620.0,6400.0,235.04,8.01,376.0,660.0,13.26,197.0,24.54,208.44,15960.0,29.35,22.4,584.96,2700.0,2907.52,19.39,14.22,233.09,140.75
2021-07-22,5514400014.0,19584.0,62.64,876.0,82.4,10.54,13.8,69000.0,89233.2,5.63,68420.0,6460.0,260.21,8.05,380.0,675.0,12.99,189.0,23.4,204.12,15750.0,26.28,21.6,574.72,2586.0,2833.6,18.6,13.54,217.62,135.25
2021-07-23,5311000013.0,19764.0,58.86,934.0,78.4,9.12,13.8,58650.0,71694.0,5.41,66660.0,6120.0,293.45,8.15,367.2,635.0,13.02,180.5,24.0,203.04,14490.0,25.9,20.8,547.84,2590.5,2562.56,19.05,13.5,195.13,127.25
2021-07-26,5311000013.0,19116.0,60.12,742.0,78.4,9.26,13.8,56700.0,73080.0,5.5,68420.0,6040.0,320.04,7.78,352.0,615.0,13.07,179.0,24.66,192.24,14370.0,25.12,20.4,552.96,2520.0,2537.92,19.49,13.12,205.14,130.75
2021-07-27,4881600012.0,18252.0,57.78,812.0,76.8,9.58,13.5,51750.0,69930.0,5.84,69520.0,5800.0,328.58,7.68,346.4,620.0,13.1,177.0,24.42,196.56,14880.0,25.61,20.6,538.88,2432.1,2759.68,19.24,13.02,205.53,125.0
2021-07-28,4904200012.0,18360.0,58.14,812.0,79.2,9.86,14.1,56250.0,71316.0,5.49,68860.0,6020.0,425.92,8.0,349.6,650.0,13.41,185.5,26.64,198.72,14820.0,26.14,20.6,564.48,2610.0,2759.68,19.47,13.11,197.21,132.25
2021-07-29,5039800013.0,18324.0,57.78,816.0,78.8,9.83,14.3,52350.0,70295.4,5.55,67320.0,5780.0,371.79,8.05,344.8,625.0,13.16,175.0,25.2,196.56,14760.0,25.96,20.8,561.92,2548.5,2759.68,19.66,13.2,201.24,125.75
2021-07-30,4836400012.0,17856.0,57.6,776.0,76.8,10.11,14.2,53100.0,68518.8,5.42,67760.0,5920.0,380.81,7.89,338.4,620.0,13.27,172.5,26.34,194.4,14850.0,26.0,20.6,563.2,2433.0,2611.84,19.08,13.26,195.26,124.25
2021-08-02,4926800012.0,18756.0,59.4,796.0,80.0,9.96,16.1,55500.0,70534.8,5.85,68420.0,5940.0,349.0,7.99,340.0,620.0,13.27,179.0,25.98,197.64,14190.0,25.71,20.2,576.0,2513.4,2661.12,19.09,13.03,190.45,129.75
2021-08-03,4768600012.0,18000.0,57.24,760.0,78.0,10.31,15.2,51900.0,69955.2,5.82,68420.0,5880.0,295.34,8.29,334.4,615.0,13.0,172.5,26.28,213.84,14340.0,24.78,20.0,558.08,2460.0,2661.12,18.96,7.56,174.07,126.0
2021-08-04,4813800012.0,17964.0,57.24,780.0,78.0,10.17,15.9,50700.0,72853.2,5.79,68640.0,5760.0,332.38,8.16,332.8,630.0,12.94,167.5,26.76,195.48,14190.0,24.34,20.2,547.84,2385.0,2532.26,18.79,7.85,167.18,125.25
2021-08-05,4791200012.0,18288.0,57.42,790.0,80.4,10.28,16.1,55200.0,73747.8,6.05,80960.0,5980.0,315.29,8.0,337.6,630.0,13.29,159.0,27.3,196.56,15390.0,24.71,19.612,563.2,2408.1,2611.84,19.69,8.82,164.32,128.0
2021-08-06,4904200012.0,18288.0,60.12,792.0,78.8,9.9,15.8,54000.0,73810.8,6.03,71720.0,5860.0,338.55,7.93,335.2,640.0,13.35,157.0,26.88,194.4,13920.0,23.54,20.4,547.84,2567.1,2611.84,19.26,8.62,176.8,128.25
2021-08-09,4904200012.0,18684.0,59.58,786.0,78.4,9.5,15.7,57150.0,77931.0,5.95,70620.0,5900.0,368.94,7.85,344.0,645.0,13.28,173.0,27.96,205.2,14400.0,22.71,20.6,545.28,2730.0,2636.48,18.93,8.91,191.1,131.25
2021-08-10,5039800013.0,18972.0,60.48,760.0,78.0,9.78,16.6,54000.0,75600.0,6.09,70840.0,5860.0,353.75,8.03,343.2,650.0,13.49,159.5,29.22,195.48,16380.0,23.0,20.2,540.16,2640.0,2537.92,19.02,8.88,177.45,126.75
2021-08-11,4836400012.0,18792.0,59.4,770.0,78.0,9.55,16.8,50100.0,74390.4,6.11,65780.0,5780.0,340.45,8.26,349.6,625.0,13.92,159.0,29.34,197.64,15600.0,23.79,20.0,547.84,2571.9,2513.28,19.07,8.65,178.75,129.75
2021-08-12,4904200012.0,18144.0,57.78,689.0,77.2,9.67,16.6,52050.0,76860.0,6.09,70400.0,5800.0,377.02,8.47,340.0,615.0,13.84,156.0,28.14,189.0,15630.0,23.65,21.6,541.44,2646.0,2488.64,18.45,8.68,178.49,129.5
2021-08-13,4610400012.0,17640.0,55.98,652.0,89.6,10.6,16.8,48150.0,74377.8,6.08,68640.0,5520.0,384.61,8.46,339.2,600.0,13.64,151.5,28.38,185.76,16800.0,22.85,21.4,528.64,2760.0,2402.4,18.16,8.46,172.9,124.0
2021-08-16,4135800010.0,17100.0,54.9,642.0,90.8,11.38,16.7,49050.0,69942.6,5.81,65780.0,5260.0,372.27,8.21,327.2,590.0,13.37,144.0,27.6,174.96,16170.0,21.86,20.6,510.72,2699.4,2163.14,17.82,8.73,164.45,118.0
2021-08-17,4068000010.0,17136.0,51.84,618.0,88.0,11.04,16.6,47250.0,66427.2,5.2,60720.0,5430.0,397.91,7.99,323.2,575.0,13.45,147.0,30.54,178.2,15660.0,23.82,20.3,495.36,2630.4,2082.33,17.77,7.83,167.57,114.5
2021-08-18,4429600011.0,17460.0,54.0,674.0,87.6,9.98,17.2,49950.0,87494.4,5.27,60500.0,5500.0,386.51,8.1,325.6,575.0,13.24,143.5,30.72,180.36,16230.0,23.63,21.0,497.92,2607.9,1835.93,18.02,7.81,177.06,119.5
2021-08-19,4248800011.0,16344.0,53.1,614.0,80.8,9.95,17.0,48000.0,80173.8,5.05,51260.0,5260.0,416.43,8.33,317.6,575.0,13.0,138.0,28.44,174.96,15720.0,22.6,20.2,481.28,2715.9,3006.08,17.37,7.5,171.73,111.75
2021-08-20,4203600011.0,16488.0,52.92,624.0,83.2,10.49,16.8,50250.0,73180.8,4.84,52140.0,5180.0,418.33,7.95,329.6,570.0,13.24,145.0,29.52,182.52,16140.0,22.43,20.4,481.28,2490.0,1555.52,17.76,7.6,176.15,115.75
2021-08-23,4361800011.0,17712.0,55.08,578.0,90.4,10.78,18.5,49200.0,73243.8,6.14,53680.0,5640.0,530.39,8.07,336.0,630.0,13.1,155.0,30.54,194.4,16950.0,24.3,22.4,501.76,2598.6,1497.38,18.04,7.87,188.24,119.75
2021-08-24,4474800011.0,18036.0,55.62,622.0,94.8,10.82,18.2,49500.0,76633.2,6.05,56760.0,5880.0,554.13,8.25,360.0,630.0,13.25,151.0,31.68,199.8,17100.0,24.57,23.8,515.84,2820.0,1576.22,18.18,7.67,190.06,125.5
2021-08-25,6870400017.0,18432.0,57.24,630.0,98.4,10.93,17.9,49350.0,78384.6,6.02,55880.0,6020.0,662.86,8.24,396.8,630.0,13.1,153.5,31.56,203.04,16830.0,23.88,23.4,508.16,3000.0,1491.95,18.31,7.53,190.71,128.0
2021-08-26,4813800012.0,19080.0,58.68,620.0,98.0,10.98,17.4,47400.0,78611.4,6.7,55000.0,6120.0,935.42,8.14,381.6,610.0,13.06,151.5,32.82,203.04,16860.0,23.67,22.8,508.16,3030.0,1407.93,18.08,6.99,184.6,131.25
2021-08-27,4452200011.0,19404.0,57.78,602.0,103.2,10.86,17.5,49350.0,78787.8,6.24,55440.0,6100.0,1250.2,8.18,400.0,635.0,13.22,162.5,31.14,206.28,17850.0,24.19,22.4,510.72,3000.0,1422.71,18.69,6.71,193.31,130.5
2021-08-30,4226200011.0,19800.0,56.7,588.0,104.4,10.82,17.15,48900.0,75537.0,6.12,57200.0,6120.0,1727.9,8.26,412.0,635.0,13.28,167.0,31.38,207.36,18840.0,23.74,22.0,520.96,3000.0,1377.38,18.44,6.53,176.67,130.0
2021-08-31,4271400011.0,19584.0,56.88,592.0,104.0,10.75,17.2,50250.0,79254.0,6.15,59620.0,6300.0,1489.1,8.26,440.0,635.0,13.1,169.0,30.9,224.64,19500.0,23.91,23.0,528.64,3120.0,1700.16,18.54,6.72,187.33,133.25
2021-09-01,4135800010.0,20340.0,56.88,590.0,104.0,10.87,17.2,50100.0,80589.6,6.03,61380.0,6380.0,1144.3,8.29,451.2,640.0,13.27,176.0,30.3,216.0,19680.0,24.04,23.2,518.4,3030.0,1581.64,18.77,7.57,187.2,131.5
2021-09-02,4068000010.0,20520.0,60.12,618.0,106.8,11.13,17.2,49200.0,80413.2,6.08,62260.0,6600.0,1044.6,8.35,436.8,635.0,13.11,174.5,30.36,225.72,19740.0,24.67,23.6,527.36,3120.0,1604.56,18.48,7.77,193.44,132.0
2021-09-03,4000200010.0,21672.0,58.86,602.0,104.0,10.74,17.0,48450.0,79014.6,6.02,59840.0,6140.0,1042.3,8.24,419.2,610.0,12.75,163.0,29.4,219.24,20250.0,24.4,23.4,512.0,3390.0,1620.58,17.75,7.55,193.57,130.5
2021-09-07,4022800010.0,20700.0,58.86,598.0,102.4,10.44,16.4,49650.0,81635.4,5.65,54120.0,6040.0,916.42,8.3,444.8,595.0,12.56,164.0,26.58,211.68,20160.0,25.28,23.2,520.96,3300.0,1552.32,17.49,7.32,187.2,130.0
