Date,AAPL.US,MSFT.US,GOOGL.US,META.US,JNJ.US,UNH.US,PFE.US,JPM.US
2022-02-08,172.039,296.861,138.895,220.18,167.123,467.215,50.4545,152.082
2022-02-09,173.468,303.346,141.081,232.0,167.103,471.66,50.2301,152.721
2022-02-10,169.38,294.74,138.12,228.07,165.083,460.88,49.381,152.082
2022-02-11,165.947,287.58,133.797,219.55,163.416,452.751,49.5567,150.107
2022-02-14,166.185,287.54,135.037,217.7,161.357,449.218,48.6004,148.712
2022-02-15,170.041,292.873,136.114,221.0,163.025,452.845,48.5904,150.883
2022-02-16,169.801,292.532,137.241,216.54,162.925,454.564,48.4832,151.159
2022-02-17,166.185,283.967,132.061,207.71,161.936,445.371,47.7219,147.681
2022-02-18,164.628,281.232,129.932,206.16,160.2,442.978,47.3609,148.369
2022-02-22,161.701,281.023,129.345,202.08,158.022,437.963,46.3849,148.103
2022-02-23,157.523,273.751,127.127,198.45,158.102,435.219,45.7409,145.009
2022-02-24,160.145,287.736,132.211,207.6,155.08,431.685,44.8528,140.971
2022-02-25,162.224,290.394,133.974,210.48,162.788,450.499,46.5704,144.301
2022-02-28,162.489,291.84,134.569,211.03,161.386,450.614,45.8092,138.289
2022-03-01,160.596,288.088,133.578,203.49,160.827,450.965,44.6478,133.071
2022-03-02,163.908,293.205,134.086,208.11,162.828,459.617,46.5509,135.833
2022-03-03,163.582,289.035,133.416,202.97,165.221,460.756,46.6777,134.859
2022-03-04,160.567,283.116,131.429,200.06,166.201,472.18,47.478,131.067
2022-03-07,156.763,272.423,125.922,187.47,168.878,461.022,46.8242,126.008
2022-03-08,154.93,269.432,126.645,190.29,165.456,448.326,46.2972,125.124
2022-03-09,160.35,281.789,132.938,198.5,166.084,459.798,47.5756,130.135
2022-03-10,155.993,278.946,131.952,195.21,166.378,465.355,48.0147,128.591
2022-03-11,152.26,273.553,129.401,187.61,166.074,458.592,49.059,125.693
2022-03-14,148.218,270.01,125.496,186.63,168.368,463.388,50.9913,126.941
2022-03-15,152.614,280.47,128.731,192.03,172.732,472.877,50.9522,129.201
2022-03-16,157.049,287.54,132.8,203.63,171.144,473.207,51.6451,134.967
2022-03-17,158.055,288.352,133.356,207.84,173.38,481.528,52.9333,136.677
2022-03-18,161.366,293.441,135.635,216.49,171.458,480.671,53.1969,136.629
2022-03-21,162.746,292.2,135.611,211.49,172.428,482.134,52.8845,136.187
2022-03-22,166.125,296.986,139.363,216.65,171.614,479.911,51.7623,139.085
2022-03-23,167.496,292.522,137.776,213.46,170.967,477.927,50.9327,136.313
2022-03-24,171.29,297.025,141.061,219.57,171.85,487.642,51.323,137.198
2022-03-25,171.931,296.613,141.161,221.82,173.497,487.236,51.5085,138.407
2022-03-28,172.799,303.472,140.945,223.59,174.39,487.394,51.9964,137.375
2022-03-29,176.107,308.073,141.991,229.86,174.301,485.05,51.4695,137.679
2022-03-30,174.936,306.559,141.425,227.85,176.115,494.634,51.1767,137.061
2022-03-31,171.822,301.136,138.566,222.36,173.801,484.33,50.5228,132.945
2022-04-01,171.527,302.222,139.644,224.85,174.742,486.817,50.3277,131.951
2022-04-04,175.596,307.642,142.456,233.89,173.056,484.377,49.7127,132.541
2022-04-05,172.267,303.647,140.083,231.84,174.174,491.727,50.0056,130.999
2022-04-06,169.092,292.532,136.054,223.3,178.705,505.014,51.5963,129.181
2022-04-07,169.398,294.359,135.397,222.95,178.244,509.953,53.8311,128.789
2022-04-08,167.376,290.061,132.807,222.33,178.596,518.509,53.8408,131.147
2022-04-11,163.109,278.623,128.358,216.46,176.361,510.417,52.6308,130.665
2022-04-12,164.983,275.499,127.253,214.14,176.419,506.875,51.8306,129.231
2022-04-13,167.683,280.931,129.425,214.99,177.165,510.003,51.8209,125.065
2022-04-14,162.656,273.321,126.272,210.18,176.419,507.929,51.8403,123.905
2022-04-18,162.439,273.993,127.215,210.77,174.223,507.227,50.5912,126.205
2022-04-19,164.728,278.662,129.54,217.31,179.538,510.665,48.9712,128.817
2022-04-20,164.558,279.699,127.578,200.42,180.333,518.556,48.5515,129.269
2022-04-21,163.77,274.276,124.363,188.07,179.812,510.417,47.9269,128.267
2022-04-22,159.207,267.654,119.204,184.11,178.028,494.748,46.9705,124.583
2022-04-25,160.282,274.191,122.629,186.99,182.411,497.91,47.7707,124.544
2022-04-26,154.299,263.933,118.222,180.95,181.107,487.947,47.8488,120.86
2022-04-27,154.071,276.631,113.881,174.95,178.576,487.977,48.5418,119.288
2022-04-28,161.032,282.893,118.094,205.73,179.911,498.051,49.2931,121.175
2022-04-29,155.138,271.065,113.698,200.47,176.969,482.979,47.8879,117.264
2022-05-02,155.443,277.852,116.162,211.13,175.183,475.951,47.1755,118.335
2022-05-03,156.941,275.225,116.91,212.03,174.841,474.5,48.1026,120.87
2022-05-04,163.376,283.234,121.819,223.41,176.713,482.097,48.4636,124.869
2022-05-05,154.27,270.899,116.085,208.28,173.34,469.845,47.2828,121.744
2022-05-06,155.0,268.338,115.328,203.77,172.958,474.5,47.8586,121.548
2022-05-09,149.855,258.425,112.105,196.21,173.9,461.964,47.4683,119.721
2022-05-10,152.27,263.23,113.982,197.65,173.664,463.473,48.2977,116.803
2022-05-11,144.378,254.489,113.192,188.74,172.722,461.706,48.2587,116.066
2022-05-12,140.493,249.41,112.437,191.24,174.428,454.726,49.5771,115.967
2022-05-13,144.978,255.043,115.631,198.62,173.429,460.994,49.1146,116.999
2022-05-16,143.43,255.416,114.032,200.04,174.635,464.624,49.8526,116.184
2022-05-17,147.075,260.611,116.052,202.62,175.36,467.765,50.5118,120.035
2022-05-18,138.777,248.746,111.495,192.24,172.104,447.678,49.5869,117.981
2022-05-19,135.358,247.826,109.985,191.29,170.575,454.488,49.8329,116.233
2022-05-20,135.595,247.258,108.515,193.54,173.556,461.307,51.6235,115.28
2022-05-23,141.033,255.179,111.085,196.23,177.099,467.339,52.0269,122.412
2022-05-24,138.327,254.171,105.588,181.28,179.033,472.544,52.5484,124.141
2022-05-25,138.482,257.011,105.423,183.83,177.277,473.047,52.8435,125.006
2022-05-26,141.694,260.32,107.402,191.63,177.119,476.979,53.119,127.167
2022-05-27,147.471,267.506,111.91,195.13,178.727,481.611,53.0403,128.965
2022-05-31,146.682,266.163,113.351,193.64,177.188,471.804,52.1843,129.909
2022-06-01,146.556,266.702,113.48,188.64,175.392,467.785,51.5252,127.629
2022-06-02,149.016,268.815,117.197,198.86,174.839,467.509,51.8302,129.683
2022-06-03,143.271,264.352,114.127,190.78,174.119,461.194,52.3418,127.875
2022-06-06,144.02,263.11,116.398,194.25,174.099,465.534,52.4008,127.453
2022-06-07,146.556,266.781,116.726,195.65,176.014,472.109,53.0895,127.787
2022-06-08,145.816,264.736,116.771,196.64,174.968,468.715,52.6074,125.753
2022-06-09,140.572,259.233,114.421,184.0,171.444,464.823,50.9447,123.11
2022-06-10,135.141,247.681,110.761,175.57,170.299,460.265,49.1638,117.451
2022-06-13,129.968,237.176,106.008,164.26,168.582,446.084,47.1371,113.953
2022-06-14,130.834,239.359,106.33,163.73,165.996,438.533,47.1469,112.057
2022-06-15,133.465,246.477,109.368,169.35,167.772,440.985,47.7274,113.384
2022-06-16,128.175,239.829,105.651,160.87,167.862,434.704,46.714,111.438
2022-06-17,129.653,242.452,106.756,163.74,167.249,430.863,45.7793,111.045
2022-06-21,133.901,248.414,111.141,157.05,170.753,457.797,47.3339,113.796
2022-06-22,133.386,247.816,111.085,155.85,173.447,466.718,48.2784,113.158
2022-06-23,136.265,253.427,111.836,158.75,177.316,476.374,49.2819,111.92
2022-06-24,139.606,262.08,117.549,170.16,179.912,472.399,50.7578,115.26
2022-06-27,139.606,259.33,115.416,169.49,179.745,481.948,51.043,114.337
2022-06-28,135.447,251.097,111.604,160.68,174.632,484.598,49.8427,113.786
2022-06-29,137.211,254.797,111.298,163.94,174.682,491.526,50.1182,113.276
2022-06-30,134.738,251.44,108.57,161.25,175.194,489.544,51.5842,110.633
2022-07-01,136.915,254.131,108.345,160.03,177.178,493.138,51.4661,112.048
2022-07-05,139.507,257.333,112.854,168.19,175.816,481.549,50.8069,111.621
2022-07-06,140.847,260.621,114.158,169.77,175.974,491.127,51.899,110.898
2022-07-07,144.229,262.765,118.354,172.19,176.172,490.26,52.5582,113.703
2022-07-08,144.909,262.042,118.923,170.88,175.954,494.309,52.3122,113.346
2022-07-11,142.77,258.957,115.258,162.88,176.024,492.708,52.0368,111.859
2022-07-12,143.744,248.345,113.608,163.27,173.556,490.298,51.2005,111.968
2022-07-13,143.38,247.416,110.952,163.49,173.151,477.736,50.9545,110.918
2022-07-14,146.316,248.746,109.968,158.05,173.388,478.869,50.561,107.042
2022-07-15,147.994,251.332,111.374,164.7,175.905,504.909,50.9151,111.948
2022-07-18,144.938,248.913,108.636,167.23,171.957,495.014,49.9312,110.799
2022-07-19,148.81,254.081,113.399,175.78,169.45,508.435,50.5413,113.544
2022-07-20,150.822,256.765,113.488,183.09,168.484,495.111,50.0002,113.524
2022-07-21,153.098,259.283,113.927,183.17,169.076,497.96,50.2953,114.297
2022-07-22,151.855,254.896,107.51,169.27,169.875,496.959,50.4035,113.742
2022-07-25,150.733,253.398,107.122,166.65,170.21,504.642,50.9348,114.198
2022-07-26,149.403,246.613,104.641,159.15,171.415,506.661,51.4563,112.414
2022-07-27,154.518,263.1,112.651,169.58,170.941,509.541,51.1119,114.218
2022-07-28,155.069,270.61,113.808,160.72,171.927,516.097,50.289,113.792
2022-07-29,160.155,274.848,115.9,159.1,172.243,516.91,50.0808,114.337
2022-08-01,159.168,272.173,114.445,159.93,171.641,510.276,50.1799,113.197
2022-08-02,157.69,269.052,114.715,160.19,170.664,510.35,49.2677,111.433
2022-08-03,163.722,276.542,117.654,168.8,172.313,515.297,49.4363,112.603
2022-08-04,163.406,277.696,117.764,170.57,169.549,508.721,49.4363,111.364
2022-08-05,163.179,276.974,117.046,167.11,168.878,509.971,48.8513,114.733
2022-08-08,162.705,274.436,116.877,170.25,167.98,511.438,49.1488,113.336
2022-08-09,162.755,276.375,116.209,168.53,167.96,512.068,49.357,114.357
2022-08-10,167.018,283.091,119.268,178.34,168.444,512.506,49.5255,117.34
2022-08-11,166.279,280.995,118.411,177.49,164.959,507.874,47.8796,119.075
2022-08-12,169.84,285.784,121.241,180.5,163.144,518.204,49.6842,121.047
2022-08-15,170.916,287.31,121.639,180.89,163.923,519.099,49.3272,121.374
2022-08-16,170.759,286.565,121.26,179.47,165.385,520.511,49.4363,122.534
2022-08-17,172.259,285.811,119.118,174.85,165.394,519.445,48.8513,121.503
2022-08-18,171.864,284.684,119.736,174.66,164.595,519.654,48.1672,120.561
2022-08-19,169.27,280.739,116.787,167.96,167.101,522.609,48.7323,117.578
2022-08-22,165.369,272.498,113.828,163.05,166.515,519.033,48.4844,115.635
2022-08-23,165.034,271.211,113.448,161.11,165.065,510.675,47.602,114.496
2022-08-24,165.33,270.575,113.28,163.26,164.518,511.304,47.0269,114.773
2022-08-25,167.798,273.576,116.229,168.78,166.058,516.175,47.4929,117.499
2022-08-26,161.471,263.021,109.942,161.78,163.217,504.432,46.4221,113.653
2022-08-29,159.261,260.215,109.025,159.17,161.955,504.928,45.8371,113.376
2022-08-30,156.824,257.997,108.547,157.16,161.388,498.323,45.4604,113.395
2022-08-31,155.156,256.527,107.829,162.93,160.305,494.978,44.8456,112.721
2022-09-01,155.886,255.476,109.344,165.36,164.28,499.43,46.2337,113.495
2022-09-02,153.765,251.216,107.46,160.32,161.696,492.137,45.3116,112.702
2022-09-06,152.5,248.461,106.425,158.54,162.133,493.404,45.3711,112.731
2022-09-07,153.913,253.21,109.055,160.39,163.018,497.217,45.738,114.872
2022-09-08,152.432,253.63,107.989,162.06,164.329,502.774,46.6799,117.548
2022-09-09,155.303,259.458,110.251,169.15,164.647,501.32,47.4335,118.113
2022-09-12,161.284,261.608,110.459,168.96,164.578,507.927,47.3541,119.511
2022-09-13,151.819,247.224,103.943,153.13,160.295,491.398,45.7975,115.358
2022-09-14,153.27,247.451,104.621,151.47,163.604,487.388,45.7578,115.09
2022-09-15,150.369,240.739,102.538,149.55,164.021,499.953,45.5496,116.825
2022-09-16,148.721,240.11,102.429,146.29,166.525,498.148,45.6388,116.042
2022-09-19,152.452,239.896,102.698,148.02,165.214,500.566,45.0539,117.112
2022-09-20,154.838,237.866,100.775,146.09,163.912,499.847,44.3895,114.803
2022-09-21,151.702,234.433,98.9214,142.12,162.233,489.597,43.5468,111.492
2022-09-22,150.735,236.424,99.778,142.82,165.114,494.744,44.1912,110.224
2022-09-23,148.455,233.42,98.3833,140.41,165.651,491.061,43.7054,108.172
2022-09-26,148.79,232.96,97.8155,136.37,164.637,486.042,43.4575,105.843
2022-09-27,149.767,231.94,97.1478,134.4,163.882,486.052,43.7153,104.911
2022-09-28,147.872,236.511,99.6887,141.61,165.293,491.378,44.0524,107.032
2022-09-29,140.61,233.01,97.0681,136.41,163.475,486.492,43.7847,105.219
2022-09-30,136.385,228.496,95.3045,135.68,162.312,482.868,43.3881,103.573
2022-10-03,140.58,236.186,98.2837,138.61,162.153,492.879,43.7649,106.775
2022-10-04,144.182,244.174,101.272,140.28,164.558,500.201,44.0822,111.77
2022-10-05,144.477,244.486,101.064,138.98,164.051,503.93,43.7451,110.39
2022-10-06,143.522,242.123,101.054,139.07,160.872,496.341,42.7238,108.14
2022-10-07,138.252,229.811,98.3236,133.45,159.173,482.687,41.9604,105.98
2022-10-10,138.575,224.916,97.5066,133.79,159.381,476.959,41.3952,104.99
2022-10-11,137.154,221.148,96.829,128.54,161.686,477.867,41.5638,101.96
2022-10-12,136.524,221.482,97.2077,127.5,161.647,478.013,41.6728,103.61
2022-10-13,141.112,229.811,98.7022,130.29,164.091,487.526,42.6148,109.37
2022-10-14,136.563,224.238,96.2112,126.76,163.405,490.601,42.4958,111.19
2022-10-17,140.54,233.038,99.6089,134.04,165.522,498.968,43.2791,115.86
2022-10-18,141.862,233.991,100.406,132.8,164.945,499.283,43.7153,118.84
2022-10-19,141.972,232.009,99.2701,133.23,163.634,497.478,42.7437,116.51
2022-10-20,141.508,231.685,99.6089,131.53,164.051,498.013,42.5454,116.13
2022-10-21,145.335,237.542,100.765,130.01,167.628,510.298,44.568,122.23
2022-10-24,147.488,242.575,102.149,129.72,169.883,517.822,45.153,122.38
2022-10-25,150.339,245.921,104.103,137.51,169.615,516.503,45.2026,122.7
2022-10-26,147.39,226.946,94.5871,129.82,171.106,519.322,45.6686,124.11
2022-10-27,142.901,222.462,91.8869,97.94,171.205,518.015,45.3513,124.6
2022-10-28,153.696,231.409,95.9421,99.2,173.749,527.041,47.0269,126.08
2022-10-31,151.326,227.74,94.1687,93.16,172.854,530.778,46.1544,125.88
2022-11-01,148.674,223.857,90.1432,95.2,171.98,523.281,47.602,128.15
2022-11-02,143.125,215.936,86.6559,90.54,169.337,519.571,46.67,126.97
2022-11-03,137.056,210.197,83.1287,88.91,169.625,519.744,46.57,127.2
2022-11-04,136.79,217.204,86.2672,90.79,170.38,514.543,47.22,130.68
2022-11-07,137.323,223.561,88.1705,96.72,171.871,521.094,47.09,131.37
2022-11-08,137.895,224.541,88.5789,96.47,172.725,528.768,47.35,131.45
2022-11-09,133.319,220.264,87.0046,101.47,171.344,516.924,46.72,129.74
2022-11-10,145.182,238.385,93.6007,111.87,173.351,520.281,47.38,135.08
2022-11-11,147.98,242.437,96.0618,113.02,168.165,499.162,47.6,135.3
2022-11-14,146.577,236.981,95.3543,114.22,170.808,491.197,49.24,133.91
2022-11-15,148.315,237.395,98.0844,117.08,171.284,480.926,48.57,132.94
2022-11-16,147.079,237.827,98.493,113.23,172.348,489.063,48.05,133.12
2022-11-17,148.987,237.778,98.0047,111.45,173.739,492.686,48.33,132.54
2022-11-18,149.551,237.325,97.078,112.05,175.07,506.733,48.23,133.84
2022-11-21,146.308,238.141,95.2547,109.86,175.97,494.486,48.18,133.05
2022-11-22,148.454,241.075,96.6994,111.44,176.82,500.124,49.08,135.04
2022-11-23,149.336,243.581,98.1044,112.24,177.01,506.455,48.85,136.48
2022-11-25,146.408,243.494,97.108,111.41,177.24,514.018,49.21,136.74
2022-11-28,142.562,237.857,95.7031,108.78,177.33,508.902,49.57,134.35
2022-11-29,139.547,236.45,94.8462,109.46,176.09,504.82,49.49,136.56
2022-11-30,146.328,251.022,100.625,118.1,178.0,523.713,50.13,138.18
2022-12-01,146.606,250.577,100.625,120.44,178.74,513.339,51.08,136.24
2022-12-02,146.111,250.903,100.077,123.49,178.88,514.202,50.91,135.16
2022-12-05,144.945,246.16,99.1207,122.43,178.78,513.126,50.73,131.37
2022-12-06,141.268,241.163,96.6297,114.12,176.1,517.233,49.71,131.59
2022-12-07,139.319,240.424,94.5971,113.93,177.17,520.674,50.24,131.5
2022-12-08,141.01,243.405,93.3716,115.33,177.2,525.48,51.78,132.88
2022-12-09,140.526,241.458,92.4947,115.9,175.74,517.116,51.72,132.16
2022-12-12,142.831,248.433,92.9729,114.71,177.84,523.503,52.16,134.21
2022-12-13,143.797,252.771,95.2846,120.15,179.21,516.178,53.07,134.08
2022-12-14,141.563,253.066,94.7266,121.59,179.76,516.311,54.48,133.41
2022-12-15,134.93,244.989,90.5317,116.15,177.49,506.07,53.61,130.1
2022-12-16,132.965,240.739,89.9339,119.43,175.67,502.253,51.4,129.29
2022-12-19,130.848,236.567,88.1205,114.48,175.48,502.157,51.36,130.06
2022-12-20,130.779,237.897,88.6984,117.09,175.67,498.907,51.32,130.69
2022-12-21,133.895,240.484,89.2564,119.76,177.68,505.934,51.66,132.16
2022-12-22,130.709,234.345,87.443,117.12,177.03,505.504,51.64,130.66
2022-12-23,130.345,234.877,88.9077,118.04,177.48,509.551,51.83,131.28
2022-12-27,128.536,233.133,87.0743,116.88,177.43,510.203,51.13,131.74
2022-12-28,124.591,230.743,85.7093,115.62,176.66,506.806,50.8,132.46
2022-12-29,128.12,237.119,88.1305,120.26,177.56,508.178,51.33,133.22
2022-12-30,128.437,235.949,87.9113,120.34,176.65,508.466,51.24,134.1
2023-01-03,123.633,235.711,88.798,124.74,178.19,497.398,51.26,135.12
2023-01-04,124.907,225.402,87.7618,127.37,180.13,483.838,50.13,136.38
2023-01-05,123.584,218.721,85.8887,126.94,178.8,469.894,49.66,135.35
2023-01-06,128.13,221.297,87.0246,130.02,180.25,469.931,50.92,137.94
2023-01-09,128.654,223.452,87.7021,129.47,175.58,469.991,48.39,137.37
2023-01-10,129.228,225.154,88.1006,132.99,175.16,466.096,47.62,138.6
2023-01-11,131.956,231.964,91.1895,132.89,174.88,473.192,47.45,139.63
2023-01-12,131.878,234.658,90.8008,136.71,174.0,475.371,47.71,139.49
2023-01-13,133.211,235.367,91.7873,136.98,173.43,469.521,47.85,143.01
2023-01-17,134.378,236.47,90.9603,135.36,172.36,465.214,46.08,140.8
2023-01-18,133.657,232.004,90.7908,133.02,169.76,456.736,45.0,136.57
2023-01-19,133.716,228.185,92.7138,136.15,169.53,464.523,44.96,134.75
2023-01-20,136.286,236.341,97.666,139.37,168.74,466.785,45.11,135.08
2023-01-23,139.487,238.663,99.4295,143.27,168.31,465.915,44.98,137.27
2023-01-24,140.891,238.131,97.3471,143.14,168.31,471.466,44.71,138.45
2023-01-25,140.229,236.724,94.8761,141.5,169.51,472.331,45.07,139.12
2023-01-26,142.305,243.994,97.1677,147.3,168.89,472.312,44.25,139.98
2023-01-27,144.254,244.153,99.0111,151.74,168.23,466.145,43.79,140.32
2023-01-30,141.358,238.793,96.5899,147.06,162.0,465.896,43.55,139.13
2023-01-31,142.632,243.81,98.483,148.97,163.42,478.744,44.16,139.96
2023-02-01,143.757,248.671,100.067,153.12,164.92,476.645,43.97,139.59
2023-02-02,149.086,260.329,107.35,188.77,165.54,451.548,44.34,138.94
2023-02-03,152.724,254.179,104.401,186.53,164.61,452.689,44.06,141.09
2023-02-06,149.987,252.623,102.528,186.06,163.36,455.777,43.76,141.92
2023-02-07,152.873,263.24,107.252,191.62,163.4,457.349,43.59,143.65
2023-02-08,150.174,262.424,99.0111,183.43,163.61,463.43,43.98,142.64
2023-02-09,149.136,259.364,94.6668,177.92,161.4,465.837,43.34,140.42
2023-02-10,149.503,258.854,94.2284,174.15,162.15,474.008,43.88,141.04
2023-02-13,152.314,266.94,94.2683,179.43,162.75,475.064,43.99,142.57
2023-02-14,151.671,267.775,94.3381,179.48,162.04,472.647,43.72,143.2
2023-02-15,153.78,265.635,96.5899,177.16,159.37,471.133,43.32,143.8
2023-02-16,152.175,258.562,95.165,172.44,158.24,467.391,42.95,141.82
2023-02-17,151.027,254.53,94.0092,172.88,160.39,478.64,43.21,142.24
2023-02-21,146.997,249.213,91.4585,172.08,158.0,471.188,42.7,139.63
2023-02-22,147.423,248.069,91.3189,171.12,157.78,468.868,42.38,138.56
2023-02-23,147.908,251.284,90.5617,172.04,157.73,471.554,42.3,139.67
2023-02-24,145.244,245.81,88.808,170.39,155.97,464.494,41.75,140.93
2023-02-27,146.444,246.736,89.5454,169.54,155.63,463.526,40.78,142.16
2023-02-28,145.938,246.009,89.7348,174.94,153.26,456.447,40.57,143.35
2023-03-01,143.859,242.9,90.0336,173.42,152.57,455.757,40.18,142.55
2023-03-02,144.453,247.675,91.6676,174.53,152.45,458.138,40.62,141.07
2023-03-03,149.523,251.797,93.3117,185.25,154.02,458.962,41.15,143.66
2023-03-06,152.295,253.355,94.7864,184.9,155.56,461.089,41.11,142.82
2023-03-07,150.088,250.672,93.521,184.51,154.09,454.473,40.34,138.62
2023-03-08,151.343,250.229,93.9096,184.97,152.96,451.326,40.12,137.8
2023-03-09,149.086,248.868,91.9866,181.69,151.24,445.871,39.46,130.34
2023-03-10,147.017,245.189,90.3026,179.51,151.61,443.049,39.39,133.65
2023-03-13,148.967,250.447,90.781,180.9,153.06,446.273,39.86,131.25
