Date,AAPL.US,NVDA.US,MSFT.US,AMZN.US,GOOGL.US,META.US,TSLA.US,AVGO.US,BRK-B.US,WMT.US,LLY.US,JPM.US,V.US,MA.US,ORCL.US,XOM.US,UNH.US,COST.US,PG.US
2015-01-20,24.1804,0.480502,39.8352,14.472,25.4049,76.24,12.7953,8.1275,148.63,23.9406,60.512,44.8475,59.6394,80.3301,38.7278,62.5321,89.7012,117.405,72.3308
2015-01-21,24.3734,0.487212,39.431,14.8625,25.9256,76.74,13.1047,8.16638,147.18,23.9273,60.6853,44.99,59.7411,79.8157,38.3703,63.069,92.8391,117.215,72.4787
2015-01-22,25.0031,0.495671,40.4709,15.516,26.7679,77.65,13.4413,8.15242,150.15,24.3852,60.8735,46.3604,59.8152,80.4447,38.8645,63.7547,96.6809,118.989,73.1891
2015-01-23,25.1341,0.497338,40.513,15.6195,26.9996,77.83,13.4193,8.28997,149.12,24.4441,60.5962,45.6286,59.9774,80.4547,38.9853,62.3979,95.1145,119.637,71.9578
2015-01-26,25.1579,0.494801,40.3686,15.483,26.7391,77.5,13.77,8.27063,149.7,24.4757,60.5783,45.7012,59.5689,79.701,38.7278,62.9921,94.7727,120.375,71.5584
2015-01-27,24.2759,0.471117,36.6306,15.3375,25.9653,75.78,13.732,8.12212,147.65,24.1731,60.2583,45.2414,58.2839,77.9575,38.2881,62.4379,93.4393,118.741,69.091
2015-01-28,25.6515,0.463477,35.3687,15.1955,25.5289,76.24,13.2913,8.13845,144.78,23.9761,59.6184,44.0724,57.2111,76.9736,37.6631,60.3752,92.0982,117.585,68.0245
2015-01-29,26.4538,0.474741,36.0729,15.589,25.5688,78.0,13.68,8.25667,146.29,24.2246,60.5783,44.816,57.5892,77.5827,37.8136,60.1213,92.9045,118.421,68.4359
2015-01-30,26.0655,0.460781,34.6947,17.7265,26.7804,75.91,13.5733,7.9737,143.91,23.4687,60.4842,43.7776,59.1918,78.2027,36.9579,60.0134,90.2293,120.435,67.3339
2015-02-02,26.3868,0.470867,35.4467,18.2235,26.5139,74.99,14.0627,7.93766,146.73,23.6693,60.2246,44.653,59.2925,79.1079,37.6541,61.4993,91.1038,122.955,67.9978
2015-02-03,26.3918,0.482659,35.7213,18.1775,26.5687,75.4,14.5573,7.99956,148.29,23.8032,59.554,45.66,60.3283,79.8974,37.9741,63.3296,91.5464,129.482,68.6608
2015-02-04,26.5909,0.483888,35.9273,18.2375,26.21,75.63,14.57,8.12297,147.53,23.9295,58.9903,45.3898,61.5115,80.2533,37.4254,62.786,91.6462,131.336,68.5325
2015-02-05,26.7858,0.491726,36.4508,18.6945,26.3957,75.61,14.7327,8.22977,149.67,24.1031,59.9899,45.7012,63.1171,81.8174,38.0781,63.4055,92.4127,129.712,69.2587
2015-02-06,26.5534,0.489649,36.4177,18.714,26.5976,74.47,14.4907,8.11779,150.18,24.1181,59.1062,46.6041,62.0978,80.2344,37.9186,63.7663,91.3772,129.372,68.3876
2015-02-09,26.7347,0.489179,36.3747,18.528,26.3685,74.44,14.4987,7.92314,149.13,23.7244,58.4782,46.5442,61.6414,80.6471,38.2881,63.807,90.4312,128.366,67.9396
2015-02-10,27.2491,0.50281,36.5788,18.6495,26.9104,75.19,14.4193,8.29413,149.92,24.1061,59.2261,47.0639,61.4335,80.3001,38.811,63.4259,92.5416,128.974,68.2139
2015-02-11,27.8857,0.499484,36.3913,18.757,26.8029,76.51,14.1867,8.3664,149.68,23.8439,59.1836,46.9863,61.878,80.5225,38.2544,63.14,93.2985,128.596,68.4102
2015-02-12,28.2434,0.535252,37.0016,18.8585,27.2019,76.23,13.5253,8.50245,149.79,23.7198,59.6748,47.953,63.0234,83.4363,38.7199,64.3722,93.2891,128.884,68.724
2015-02-13,28.3785,0.535512,37.6698,19.0915,27.4584,75.74,13.5847,8.53737,148.34,23.698,59.6997,48.0335,62.7243,83.0765,38.7566,65.0685,92.9398,128.276,68.6214
2015-02-17,28.5511,0.537108,37.6855,18.7715,27.1521,75.6,13.6233,8.59097,149.17,23.7387,60.5476,48.3813,63.0134,83.4363,38.6793,64.8478,93.2208,128.656,68.2928
2015-02-18,28.7431,0.530957,37.6433,18.6685,27.0345,76.71,13.6307,8.52633,148.67,23.8302,60.08,47.7919,62.607,83.6407,38.9071,63.4259,93.2208,128.406,68.9085
2015-02-19,28.6841,0.532185,37.621,18.9495,27.2238,79.42,14.114,8.59353,147.48,23.0659,60.1722,47.6799,62.603,85.0412,38.9141,62.3289,93.4572,127.898,68.0669
2015-02-20,28.9224,0.536002,37.9228,19.183,26.9921,79.89,14.474,8.68419,148.72,23.2808,60.8131,48.1407,63.5078,86.5545,38.6179,62.6663,95.6461,128.666,67.7975
2015-02-23,29.7059,0.531935,38.1778,19.007,26.6534,78.84,13.8227,8.74667,147.37,23.3638,60.1474,47.7752,63.5098,86.8714,38.6268,62.0322,98.8562,129.422,68.2139
2015-02-24,29.5168,0.537548,38.1279,18.9295,26.8351,78.45,13.6073,8.77194,148.95,23.355,59.9869,48.9619,63.3855,87.0608,38.712,62.3182,98.0215,129.273,68.3027
2015-02-25,28.7598,0.533512,38.0458,19.2685,27.2676,79.56,13.584,8.73203,148.78,23.0783,59.5332,49.2183,63.5098,88.3469,38.5813,62.4446,96.8635,128.616,68.2672
2015-02-26,29.1266,0.534912,38.1015,19.24,27.8635,80.41,13.8127,10.0175,148.34,23.1427,59.2498,49.5711,63.6848,87.005,38.7199,61.7795,96.5107,127.878,68.0373
2015-02-27,28.6861,0.531556,37.9228,19.008,28.03,78.97,13.556,9.88824,147.41,23.1792,59.3717,49.3333,63.1171,85.9275,38.6605,61.7046,96.4819,128.157,68.0068
2015-03-02,28.8259,0.544228,37.9471,19.2825,28.6471,79.75,13.1547,9.99762,147.08,23.1877,60.1722,49.7233,64.7382,87.7278,38.8497,61.3555,97.1649,129.034,68.2287
2015-03-03,28.8929,0.534432,37.4286,19.2305,28.835,79.6,13.304,9.93716,145.93,23.0238,59.5411,49.8855,64.0413,86.726,38.2723,61.0617,95.8449,128.516,68.0324
2015-03-04,28.7056,0.540494,37.2362,19.136,28.8121,80.89,13.4953,10.0288,144.92,22.8053,59.7759,50.0171,63.6848,87.4337,38.4752,60.7554,96.6518,128.346,67.3823
2015-03-05,28.2308,0.550808,37.283,19.3915,28.9665,81.21,13.3753,10.1156,146.06,23.0783,59.7244,49.911,63.7718,88.4804,38.6446,60.4472,97.508,131.844,67.6062
2015-03-06,28.2731,0.543289,36.6316,19.0045,28.5416,80.0,12.9253,9.90986,145.28,22.8083,57.8798,49.0179,62.6578,86.5545,37.3897,59.6769,95.8641,130.439,66.0317
2015-03-09,28.3914,0.544716,37.0573,18.928,28.6013,79.44,12.7253,9.85042,146.13,22.8884,58.8715,49.5063,63.1425,86.8714,37.6631,59.3501,97.5831,131.436,66.3779
2015-03-10,27.8039,0.554183,36.3473,18.4755,27.8913,77.55,12.688,9.69669,143.19,22.6656,58.1949,48.2674,61.6932,84.6954,36.8944,58.7229,95.5137,129.224,65.1388
2015-03-11,27.2974,0.551268,36.3082,18.3185,27.6841,77.57,12.916,9.66182,143.44,22.4181,57.9244,48.4933,61.5907,82.9159,36.5874,58.5556,96.0361,128.546,65.0155
2015-03-12,27.4462,0.546213,35.6292,18.712,27.9665,78.93,12.5787,9.77408,145.67,22.7542,58.8526,48.904,62.212,84.0055,36.7191,58.1841,97.8876,130.36,65.122
2015-03-13,27.6067,0.546972,35.7848,18.529,27.5501,78.05,12.5787,9.68632,143.97,22.962,59.131,49.1063,61.6543,83.6596,37.3897,58.4982,98.183,130.22,65.3697
2015-03-16,27.9024,0.553464,35.9419,18.6675,27.9805,78.07,13.0467,10.0674,145.98,23.1401,60.1325,49.7911,62.5863,84.5728,38.2969,59.0691,100.983,130.828,66.7509
2015-03-17,28.3686,0.560184,36.0542,18.596,27.7798,79.36,12.982,10.0043,144.75,22.9538,59.9364,49.5967,61.5312,83.8669,37.8236,58.5975,100.205,130.868,66.1856
2015-03-18,28.6881,0.551038,36.7574,18.757,28.2057,80.91,13.3807,10.1374,146.0,22.9281,62.2218,49.7097,62.2688,84.7312,38.9329,59.9822,102.21,131.654,66.9028
2015-03-19,28.4751,0.559466,36.5622,18.662,28.0817,82.75,13.0433,10.2648,144.88,22.648,62.7943,49.2665,62.1672,84.8668,38.9576,58.8269,102.892,131.954,66.6058
2015-03-20,28.1211,0.565505,37.0828,18.9245,28.1454,83.8,13.2053,10.3582,145.53,23.1268,64.4042,49.7097,62.7263,85.6283,39.1785,58.9135,101.524,133.07,67.694
2015-03-23,28.408,0.547212,37.0573,18.7555,28.1664,84.43,13.3087,10.4496,145.56,23.1459,64.6073,49.2183,62.4204,85.1619,39.0398,59.5379,101.431,133.398,67.7887
2015-03-24,28.2927,0.539766,37.0992,18.7045,28.7727,85.31,13.448,10.3477,144.29,23.073,63.9287,48.6731,62.4376,85.3183,38.5634,58.9038,100.634,133.578,67.0389
2015-03-25,27.5576,0.506983,35.8559,18.548,28.2476,82.92,12.9533,9.67026,143.56,22.5927,62.9122,47.9903,61.1628,83.2917,37.875,59.1391,99.3031,131.764,66.3119
2015-03-26,27.7446,0.505267,35.6391,18.3675,28.0802,83.01,12.6933,9.69291,143.03,22.7513,62.1366,47.9304,61.0317,83.8291,37.9275,58.7627,99.0377,130.898,65.6252
2015-03-27,27.526,0.515222,35.4301,18.528,27.7768,83.3,12.3333,9.96657,143.89,22.6012,62.2544,47.9393,60.9868,83.1801,37.6185,58.2473,100.528,131.246,65.7495
2015-03-30,28.2208,0.517368,35.4223,18.7295,27.9557,83.19,12.7047,10.1457,145.98,22.9281,62.5022,49.072,61.0972,83.5828,38.3247,59.6769,103.101,132.89,66.079
2015-03-31,27.7872,0.504157,35.1575,18.605,27.6348,82.215,12.5847,9.86746,144.32,22.8502,61.4679,48.7665,60.8686,82.3597,38.0692,59.2373,100.793,132.114,65.4556
2015-04-01,27.7476,0.506233,35.2161,18.513,27.3752,81.67,12.506,9.76559,143.45,22.4233,60.5219,48.5808,60.6527,82.6926,37.884,58.86,100.082,131.056,65.7584
2015-04-02,27.9861,0.507462,34.8421,18.6125,26.9678,81.56,12.7333,9.71749,143.56,22.4295,60.2743,49.0435,60.7542,82.9727,37.7354,58.7501,100.018,132.252,65.8482
2015-04-06,28.4375,0.522109,35.9244,18.852,27.0992,82.44,13.54,9.77973,143.76,22.5018,60.3337,49.0033,60.672,83.2649,38.0345,59.3268,100.292,133.01,66.3335
2015-04-07,28.141,0.526724,35.9166,18.7205,27.1446,82.32,13.55,9.76659,143.06,22.364,60.6625,49.3107,61.23,83.9716,38.0345,59.7625,100.008,132.372,65.8176
2015-04-08,28.0522,0.530587,35.8208,19.06,27.3429,82.28,13.8447,9.85328,143.28,22.5116,61.0459,49.4739,61.8799,85.3124,38.1672,58.5808,100.698,132.562,66.1204
2015-04-09,28.2662,0.542591,35.8745,19.177,27.302,82.17,14.006,9.88725,143.65,22.4592,61.2222,49.8127,61.8252,85.0622,38.2465,58.9932,101.011,129.792,66.2152
2015-04-10,28.3815,0.548412,36.0777,19.1325,27.328,82.04,14.06,9.85622,143.5,22.4064,62.5398,49.9975,61.7303,84.5926,38.5208,59.6253,101.403,130.518,66.5861
2015-04-13,28.3254,0.543289,36.1129,19.118,27.333,83.01,13.9853,9.74386,143.46,22.3064,62.205,50.2991,61.0513,84.2886,38.1394,59.4726,101.715,129.99,66.6463
2015-04-14,28.2069,0.538797,36.018,19.2555,26.8916,83.51,13.8307,9.63439,142.75,22.2673,62.1524,51.087,60.9769,85.119,37.8314,60.3713,102.182,130.419,66.7815
2015-04-15,28.3125,0.545215,36.5475,19.1725,26.9543,82.71,13.8553,9.78635,142.71,22.1533,62.3664,52.0311,61.117,85.2446,38.9447,61.3817,99.9783,130.03,66.7114
2015-04-16,28.1785,0.541891,36.4597,19.302,27.0778,82.31,13.78,9.74293,142.1,22.0142,62.1782,51.7138,61.0884,84.7342,38.4762,61.1386,103.624,128.286,66.7035
2015-04-17,27.8562,0.534912,35.9928,18.778,26.5408,80.78,13.786,9.47024,140.77,21.6361,61.3154,50.9229,60.0382,83.0285,38.0702,60.5813,101.157,126.104,65.9291
2015-04-20,28.4977,0.532315,37.0992,19.4755,27.1282,83.09,13.6847,9.56369,142.09,21.7091,61.2658,51.2481,60.2247,83.4063,38.3544,60.7972,101.04,127.589,66.2004
2015-04-21,28.339,0.531556,36.8708,19.559,27.048,83.62,13.9607,9.5693,141.13,21.6788,61.0965,50.4945,60.812,83.8301,38.4426,60.5483,101.63,128.496,66.3691
2015-04-22,28.7204,0.537548,37.1787,19.49,27.3598,84.63,14.6293,9.94113,141.99,21.7892,61.1707,51.0035,63.2829,87.1048,38.5575,60.9508,100.367,128.167,66.3779
2015-04-23,28.9639,0.535412,37.4802,19.4995,27.7723,82.41,14.5733,9.64291,142.43,21.998,61.2559,50.8915,63.0154,86.8007,38.4168,61.0092,100.765,128.456,65.1842
2015-04-24,29.0988,0.530837,41.3968,22.255,28.5793,81.53,14.562,9.2891,142.09,22.1807,60.5615,50.7284,62.7894,86.6452,38.1394,60.6096,101.137,129.184,65.2247
2015-04-27,29.6251,0.534912,41.5357,21.928,28.2038,81.91,15.4367,9.33825,141.09,22.0511,59.979,50.5181,62.4376,85.7201,38.6109,60.6387,99.0377,128.157,64.9011
2015-04-28,29.153,0.537478,42.5084,21.4655,28.1166,80.68,15.3653,9.12981,142.52,21.9765,60.2236,50.8541,62.1311,86.1797,39.3974,61.1891,100.195,127.838,64.759
2015-04-29,28.7254,0.533512,42.4286,21.4685,27.968,80.46,15.4967,9.09718,142.41,21.6361,61.1539,51.5389,62.6617,86.1996,39.6024,61.2377,96.8056,126.363,64.2983
2015-04-30,27.948,0.534682,42.0631,21.089,27.3394,78.77,15.07,9.08538,141.21,21.6847,60.8062,51.2629,61.4636,86.1607,38.6209,60.8866,94.8962,125.098,64.026
2015-05-01,28.7963,0.548172,42.0711,21.1435,27.4584,78.99,15.0687,9.54763,143.36,21.8374,61.8642,51.5477,61.2007,87.1506,39.2835,61.9194,96.4347,127.16,64.6554
2015-05-04,28.7402,0.544716,41.7193,21.152,27.5421,78.81,15.3673,9.41741,146.15,21.998,61.8048,52.4506,61.0219,87.0848,39.4786,62.1014,97.6218,127.47,64.7018
2015-05-05,28.0997,0.530837,41.1646,21.0595,27.054,77.56,15.53,9.07792,144.56,21.7065,60.8408,52.1854,61.3787,86.704,38.8863,61.7523,96.5877,126.393,64.4778
2015-05-06,27.9172,0.532554,40.0249,20.955,26.6573,78.1,15.362,9.07698,143.78,21.7091,60.9567,51.7993,61.107,86.5036,38.2989,61.4584,96.7002,126.652,64.7422
2015-05-07,28.0939,0.541891,40.3871,21.344,27.0041,78.43,15.7867,9.51927,145.31,21.8149,60.7676,52.2698,61.9552,87.9192,38.4941,61.0481,97.784,126.453,64.5825
2015-05-08,28.6191,0.501872,41.2934,21.6845,27.3484,78.51,15.774,9.58537,148.31,21.955,61.9851,53.0725,64.6443,89.3128,38.9616,62.0197,98.5618,127.559,65.1931
2015-05-11,28.3254,0.497069,40.9642,21.6425,27.1904,78.01,15.966,9.54855,146.17,21.8352,62.1604,53.0381,64.226,88.3667,38.815,60.9781,97.7937,126.184,64.6377
2015-05-12,28.2268,0.501872,40.9448,21.551,26.8391,77.46,16.316,9.55798,144.79,22.0755,61.2896,52.9644,63.9192,88.2411,38.5743,61.1473,97.6873,125.995,64.3832
2015-05-13,28.2602,0.504767,41.186,21.3435,26.8771,78.44,16.212,9.5712,144.26,21.8521,61.5948,53.097,63.9935,88.3667,38.7694,60.8244,98.7154,125.257,64.1789
2015-05-14,28.9224,0.513055,42.1333,21.614,27.3608,81.37,16.2733,9.8645,145.78,22.0088,62.2406,53.5224,65.2531,89.6268,39.2934,61.1104,100.992,124.699,64.8794
2015-05-15,28.881,0.513305,41.7621,21.3,27.2258,80.42,16.5893,9.94014,145.26,22.1533,62.1059,53.3869,64.8515,89.0317,39.0913,61.3759,101.678,126.692,65.2681
2015-05-18,29.1905,0.512577,41.5202,21.262,27.2348,80.88,16.5833,10.1156,145.83,22.3441,62.1396,53.823,65.2531,88.9021,39.1676,61.0248,102.065,126.902,65.0145
2015-05-19,29.1639,0.509309,41.4146,21.0855,27.3647,80.63,16.476,10.0656,146.54,21.3678,62.5736,54.3006,65.3997,89.589,39.2379,61.1249,102.733,126.632,65.0886
2015-05-20,29.1619,0.509309,41.4146,21.193,27.5257,80.55,16.29,10.0354,145.94,21.2197,62.5002,53.8732,65.0458,89.0516,39.2101,61.2232,103.309,125.496,64.8054
2015-05-21,29.4693,0.505666,41.276,21.5815,27.7399,80.48,16.3747,10.0751,145.27,21.2786,63.2719,54.0108,64.6629,88.7306,39.2003,61.2786,102.644,125.885,64.7512
2015-05-22,29.7267,0.504907,40.8257,21.3815,27.6258,80.54,16.5153,10.3119,144.6,21.2085,63.2986,53.8644,64.8973,88.5293,38.8953,60.7944,101.878,125.666,64.3832
2015-05-26,29.0743,0.501762,40.5541,21.2735,27.2607,79.33,16.4973,10.2044,143.63,20.9399,63.3066,53.264,63.8909,87.7637,38.3623,59.9735,100.746,125.267,63.728
2015-05-27,29.6132,0.528652,41.4391,21.571,27.6124,80.55,16.4953,10.998,144.75,21.0213,63.8098,53.8644,64.776,88.4325,39.0824,59.8034,101.791,127.18,63.9293
2015-05-28,29.5482,0.535952,41.3011,21.3285,27.6089,80.14,16.7633,11.0677,144.74,20.9229,65.0986,53.6452,64.8427,88.6549,38.8348,59.8034,101.906,126.174,63.88
2015-05-29,29.2103,0.535712,40.7894,21.4615,27.1675,79.19,16.72,11.5092,143.0,20.7643,67.2175,53.3064,64.0199,88.1185,38.501,59.8684,102.428,124.689,63.1253
2015-06-01,29.2695,0.541712,41.1118,21.546,27.3613,80.29,16.63,11.396,143.35,20.8927,67.3028,53.551,64.4206,88.4037,38.7694,59.8179,102.123,124.51,63.4953
2015-06-02,29.1413,0.530987,40.844,21.5495,27.5974,80.44,16.5567,11.2062,143.03,20.8366,66.4083,53.5008,64.3579,88.9868,38.6902,59.8257,100.338,123.683,63.2466
2015-06-03,29.1737,0.525258,40.7798,21.8295,27.6642,82.44,16.5993,11.1185,143.19,20.9369,66.3081,54.052,64.2748,89.3048,38.9269,59.6924,100.842,124.301,63.2624
2015-06-04,29.0199,0.534732,40.3548,21.539,27.4849,82.05,16.3947,10.9732,141.37,20.7301,66.1793,53.7534,63.5823,88.4137,38.7496,59.179,99.4063,123.005,62.9329
2015-06-05,28.8515,0.538837,40.1626,21.3475,27.3772,82.14,16.6093,11.1771,140.76,20.4262,66.5529,54.6356,63.7327,88.4605,38.7862,59.2218,99.2937,121.351,62.3499
2015-06-08,28.6584,0.526475,39.8019,21.175,27.0758,80.67,17.086,10.7762,139.52,20.2999,66.8926,54.2042,63.0876,87.7736,38.1573,59.6204,99.6337,120.743,62.5778
2015-06-09,28.5774,0.529151,39.7356,21.274,27.01,80.67,17.0667,10.8978,139.63,20.2615,70.5144,54.4372,63.3397,87.9561,38.1306,59.4347,99.7022,120.733,63.5347
2015-06-10,28.9078,0.519684,40.5717,21.5385,27.5301,82.16,16.7133,11.1016,140.86,20.3894,70.8651,55.3134,64.9062,89.9418,38.9021,59.8743,101.011,121.949,64.0506
2015-06-11,28.8358,0.525258,40.423,21.6485,27.4027,81.83,16.7607,11.0385,141.36,20.3924,73.7686,55.5286,64.9161,90.2588,39.2003,59.7897,102.094,121.839,63.9451
2015-06-12,28.5213,0.511027,40.014,21.496,27.2746,81.53,16.7127,10.9176,140.29,20.2497,71.7428,55.3056,64.6266,89.561,39.2567,59.038,100.66,121.351,63.5121
2015-06-15,28.4633,0.510057,39.5793,21.1835,27.052,80.71,16.692,11.1243,139.4,20.1094,71.6289,55.0954,63.9192,89.1114,38.707,58.8279,101.809,120.015,62.9073
2015-06-16,28.6181,0.51635,39.8928,21.363,27.1451,81.06,16.8747,11.0385,139.71,20.227,72.2281,55.4078,64.3306,89.9228,39.5221,59.5028,104.005,120.683,63.6965
2015-06-17,28.5511,0.522339,40.014,21.3905,27.2313,81.79,17.3607,10.9629,139.97,20.3344,71.1612,55.2192,64.0855,90.21,39.7609,59.5379,102.468,121.431,64.4867
2015-06-18,28.6741,0.531117,40.6665,21.9695,27.7085,82.9,17.4593,11.1471,142.67,20.4031,70.7443,55.7369,64.786,91.7382,37.8414,60.064,103.446,122.876,65.0826
2015-06-19,28.3884,0.5294,40.1262,21.746,27.7753,82.51,17.5007,11.1365,140.96,20.3374,70.3954,55.17,64.0277,90.5539,36.8222,59.8743,102.96,122.697,64.8557
2015-06-22,28.6181,0.526973,40.2348,21.8145,27.8829,84.74,17.3193,11.1677,141.53,20.3494,70.6421,55.8813,64.401,91.1371,36.7341,59.848,102.892,122.597,64.7836
2015-06-23,28.4889,0.513754,39.9591,22.2995,28.0677,87.88,17.8447,11.0422,141.33,20.2888,70.4281,56.5238,64.7098,91.4022,36.9272,59.7761,105.029,122.139,64.2529
2015-06-24,28.7274,0.50856,39.717,22.042,27.8276,88.86,17.678,10.911,140.09,20.2361,70.0795,55.9294,64.1879,91.2237,36.4765,59.5028,101.953,120.983,64.026
2015-06-25,28.5962,0.512507,39.7356,22.005,27.7967,87.98,17.9193,10.8516,139.45,20.0908,72.2451,55.6298,63.9651,90.2199,36.3537,58.9757,104.669,120.225,63.9293
2015-06-26,28.4237,0.501991,39.3919,21.905,27.5531,88.01,17.806,10.5353,139.78,20.1628,73.1367,55.8744,64.0855,90.2668,36.2913,58.9261,105.456,120.753,63.8889
2015-06-29,27.927,0.487012,38.6221,21.493,26.9648,85.8,17.468,10.2893,136.51,19.9683,71.3762,54.4548,62.1928,88.3667,35.7841,58.1957,103.722,118.671,63.0671
2015-06-30,28.1261,0.486782,38.4317,21.7045,26.9045,85.765,17.884,10.36,136.11,19.8306,71.1276,54.9106,62.5982,89.2848,35.6812,58.4623,104.356,118.093,63.002
2015-07-01,28.3884,0.493773,38.6798,21.8695,27.0669,86.91,17.9433,10.5611,137.52,20.0961,72.2857,55.5247,63.247,90.2588,35.6277,57.8778,105.581,119.388,64.1967
2015-07-02,28.3547,0.494242,38.6475,21.8855,27.2681,87.29,18.668,10.7297,137.39,20.0908,73.3853,55.0728,63.6105,90.0096,35.7317,58.4204,104.213,119.299,64.3684
2015-07-06,28.2582,0.488211,38.6377,21.802,27.1824,87.55,18.648,10.4601,136.89,20.2774,73.5626,54.9204,63.498,90.2767,35.6812,57.9916,104.507,118.83,64.4591
2015-07-07,28.1883,0.479007,38.5588,21.836,27.4022,87.22,17.8587,10.3543,138.44,20.6298,75.5923,54.4872,63.1756,89.8272,35.6911,58.2318,103.282,122.876,65.8058
2015-07-08,27.4867,0.47561,38.5039,21.485,26.9871,85.65,16.9973,9.97968,136.9,20.4262,74.3314,53.3662,62.2013,88.4873,35.3404,57.5977,101.63,122.377,65.2158
2015-07-09,26.9299,0.469769,38.751,21.7195,27.1342,85.88,17.1947,9.71845,138.25,20.3478,74.5244,53.9252,62.5024,89.0117,35.7069,57.338,102.114,121.959,64.9543
2015-07-10,27.6493,0.478078,38.8322,22.1755,27.705,87.95,17.2767,10.1175,139.73,20.4419,75.216,54.6886,63.7795,90.524,35.8684,57.7756,104.497,124.799,65.1842
2015-07-13,28.1804,0.481151,39.6408,22.7785,28.4833,90.1,17.4773,10.0712,141.39,20.6549,75.6687,55.5394,64.8036,91.3663,36.2556,57.9148,104.773,125.995,65.9597
2015-07-14,28.1687,0.481391,39.7103,23.2785,29.1034,89.68,17.71,10.3138,141.12,20.6298,75.6172,56.3126,65.3438,91.149,36.2388,58.401,106.939,125.885,66.0652
2015-07-15,28.4375,0.478078,39.8304,23.0595,29.0926,89.76,17.5427,10.2676,142.61,20.5911,73.5893,56.4354,65.2716,91.1291,36.2478,58.153,107.698,125.616,66.152
2015-07-16,28.8161,0.488711,40.6129,23.774,29.9803,90.85,17.7787,10.4996,143.92,20.6406,74.2639,56.737,65.7836,91.6744,36.3983,58.257,106.899,126.244,66.2734
2015-07-17,29.0743,0.485785,40.5796,24.1505,34.8547,94.97,18.3107,10.4173,143.88,20.5171,74.4314,56.4511,66.0719,91.9226,35.904,58.048,105.989,126.573,66.224
2015-07-20,29.6171,0.476859,40.844,24.405,34.5168,97.91,18.8173,10.4941,144.51,20.4367,74.8603,56.4934,67.7692,93.051,35.4831,57.4488,104.954,126.882,66.1866
2015-07-21,29.3196,0.479007,41.1519,24.4,34.6419,98.39,17.7847,10.4837,143.6,20.3374,72.898,56.3627,67.134,92.5256,35.1661,57.3818,103.417,126.792,65.7357
2015-07-22,28.0839,0.469769,39.6408,24.4135,34.6295,97.04,17.858,10.1006,143.52,20.4537,73.5893,57.1634,67.0862,92.6902,35.0314,57.4722,103.206,127.998,65.6233
2015-07-23,28.0699,0.47561,40.135,24.109,33.6146,95.44,17.8133,10.2865,142.18,20.2712,73.9122,56.8009,66.882,91.0403,34.658,57.0142,102.104,127.35,65.5147
2015-07-24,27.919,0.469989,39.9867,26.471,32.6203,96.95,17.694,10.0147,141.25,20.0117,72.1737,56.2065,69.7264,91.6843,34.658,56.1739,100.919,126.842,65.1832
2015-07-27,27.5338,0.467393,39.4738,26.5705,32.7946,94.17,16.8673,9.71556,140.72,19.956,71.6913,55.4726,68.8501,90.3057,34.2252,55.6935,100.872,126.164,64.9227
2015-07-28,27.6719,0.477579,39.464,26.3015,32.8638,95.29,17.6547,10.0101,143.22,20.1573,72.9929,55.507,69.6698,91.0403,34.9047,57.9556,103.987,126.443,65.1378
2015-07-29,27.5872,0.483359,40.2913,26.45,32.952,96.99,17.588,10.0232,142.92,20.1944,72.4917,56.2291,70.856,92.5446,35.3583,58.4204,103.987,127.15,65.4516
2015-07-30,27.4433,0.484617,40.8061,26.838,33.108,95.21,17.786,9.95147,142.85,20.1742,72.0231,56.3126,71.197,94.1516,35.2345,58.3299,103.168,127.081,62.8303
2015-07-31,27.1999,0.482889,40.6489,26.8075,32.7563,94.01,17.7433,9.75332,142.74,20.1237,71.9994,55.897,70.2317,93.1856,35.492,55.6575,103.9,127.081,62.268
2015-08-03,26.5534,0.491108,40.7444,26.7515,33.1159,94.14,17.3327,9.80617,142.33,20.18,71.6813,55.897,70.6314,93.2225,35.289,54.8503,103.446,127.28,62.0263
2015-08-04,25.7126,0.493045,41.3796,26.595,32.9445,94.06,17.752,9.62221,142.68,20.1996,71.6032,55.843,70.1642,93.0909,35.2434,54.2241,103.397,126.702,61.6277
2015-08-05,25.8793,0.498126,41.4146,26.8505,33.5429,96.44,18.0087,9.72406,143.5,20.6917,72.1826,56.0591,69.8916,94.018,35.2255,54.2241,106.046,128.446,61.5152
2015-08-06,25.9353,0.495001,40.5796,26.473,33.3864,95.12,16.4087,9.60704,143.35,20.4895,70.453,55.6701,68.5891,92.9543,34.9413,54.8718,104.393,128.048,61.4886
2015-08-07,26.0241,0.556199,40.6819,26.131,33.0995,94.3,16.1673,9.55512,143.55,20.056,70.0894,55.507,69.1763,93.5395,35.1563,53.9877,104.223,127.061,61.2805
2015-08-10,26.976,0.575591,41.1968,26.2,33.0372,94.15,16.076,9.92025,143.42,20.1201,71.1474,56.1927,69.3336,93.8355,35.4514,55.3337,104.801,127.878,62.0105
2015-08-11,25.5677,0.572727,40.3969,26.373,34.3903,93.62,15.8247,9.68064,142.8,20.2478,71.1692,55.6524,68.3838,92.9932,34.8096,54.9603,104.602,127.569,61.8773
2015-08-12,25.9602,0.574193,40.6819,26.2955,34.4486,94.19,15.878,9.80049,141.6,20.4299,71.4605,54.8468,68.6642,92.8407,34.9047,55.8803,103.731,128.446,62.0174
