Date,AAPL.US,NVDA.US,MSFT.US,AMZN.US,GOOGL.US,GOOG.US,META.US,TSLA.US,AVGO.US,BRK-B.US,WMT.US,LLY.US,JPM.US,V.US,MA.US,ORCL.US,XOM.US,UNH.US,COST.US,PG.US
2016-05-19,21.558,1.06641,45.0187,34.926,35.6364,35.016,116.81,14.3473,11.2308,140.79,19.9322,64.9698,52.8151,72.3286,91.1221,34.9235,65.5975,112.664,126.194,66.8031
2016-05-20,21.7933,1.08569,45.2835,35.14,35.9551,35.487,117.35,14.6853,11.5459,141.83,20.1221,65.4028,52.9163,73.0681,91.8638,35.4405,65.3291,113.5,126.184,66.6601
2016-05-23,22.0674,1.08739,44.758,34.8375,35.7329,35.212,115.97,14.4147,11.6527,141.48,20.0185,64.7677,52.874,72.6402,91.4869,35.2305,65.2279,113.018,125.566,66.812
2016-05-24,22.4043,1.11362,46.1516,35.21,36.5191,36.0045,117.69,14.5273,11.9139,143.71,20.2315,65.5612,53.77,74.6796,92.8347,35.8813,65.2795,114.887,126.074,67.4523
2016-05-25,22.7927,1.10896,46.644,35.4175,36.7717,36.2635,117.89,14.6387,12.0849,144.08,20.3009,65.169,54.5884,74.3797,92.8058,36.0863,65.7083,115.628,127.778,67.8755
2016-05-26,22.9787,1.12072,46.4254,35.7455,36.7134,36.206,119.47,15.008,12.0422,143.05,20.4074,66.0278,54.1798,74.323,92.738,35.9248,65.3708,115.24,132.372,67.6585
2016-05-27,22.9654,1.12691,46.7994,35.612,37.2469,36.633,119.38,14.8693,12.065,143.35,20.3791,65.5612,54.5158,74.9456,93.5075,36.0298,65.5245,116.124,131.814,67.8351
2016-05-31,22.8527,1.14701,47.4166,36.1395,37.3072,36.7775,118.84,14.882,12.1386,140.54,20.3875,65.5988,54.384,74.2672,92.2764,36.1487,64.8059,115.848,131.556,67.5095
2016-06-01,22.5334,1.1493,47.2906,35.972,37.2879,36.7075,118.78,14.6373,12.179,141.99,20.3064,65.5206,54.7338,74.532,92.7669,36.2002,64.9644,116.597,134.874,68.1369
2016-06-02,22.3651,1.15737,46.9498,36.412,37.079,36.52,118.93,14.5973,12.1904,142.11,20.4357,65.9743,54.832,75.2181,93.2185,34.763,64.4481,117.899,133.966,68.2672
2016-06-03,22.4093,1.14091,46.3325,36.277,36.6601,36.117,118.47,14.5993,12.7906,141.14,20.4129,65.6771,53.8604,75.2093,92.401,35.1612,64.3342,118.571,134.156,68.7012
2016-06-06,22.5729,1.13531,46.6344,36.3365,36.3712,35.8275,118.79,14.712,12.8141,141.82,20.4657,65.4315,54.3929,75.7722,92.9882,35.4633,65.0403,119.741,134.614,68.9538
2016-06-07,22.6626,1.13751,46.6088,36.187,36.4225,35.8325,117.76,15.4893,12.9708,141.41,20.4595,65.3126,54.2062,75.828,93.0271,35.1869,66.0371,118.669,134.933,68.576
2016-06-08,22.6419,1.13381,46.554,36.332,37.0123,36.414,118.39,15.7013,12.883,142.53,20.5318,65.4969,54.3674,76.8154,94.2881,35.3186,66.0935,121.679,135.611,68.8503
2016-06-09,22.8045,1.16325,46.1791,36.3825,36.9919,36.429,118.56,15.2907,12.9179,142.23,20.4764,65.0759,53.9478,76.4503,93.3551,35.1137,66.0069,121.935,136.228,69.2863
2016-06-10,22.6191,1.13431,46.056,35.901,36.5271,35.9695,116.62,14.586,12.6547,141.76,20.4911,64.6557,53.1904,75.432,91.6116,34.8373,65.5061,120.654,136.936,69.3109
2016-06-13,22.2762,1.1487,44.8567,35.762,36.4618,35.918,113.95,14.5247,12.5925,140.94,20.3155,64.5756,52.7149,73.7591,90.6327,34.7274,65.9496,119.684,137.016,68.7861
2016-06-14,22.3048,1.151,44.5763,35.965,36.5301,35.9135,114.93,14.33,12.5121,141.3,20.4357,64.9777,51.7226,73.9213,90.5539,34.9165,65.8328,119.485,137.833,69.4362
2016-06-15,22.2309,1.16285,44.4541,35.713,36.4772,35.946,114.6,14.5133,12.5046,140.45,20.4855,64.4437,51.6313,73.5411,89.8122,34.5639,65.6354,119.503,136.926,69.1038
2016-06-16,22.3246,1.16745,45.0804,35.8755,36.0817,35.5185,114.39,14.5287,12.5235,141.99,20.538,64.9163,51.8395,73.7103,90.524,34.7442,66.4076,120.68,138.301,69.4856
2016-06-17,21.8171,1.14701,44.8467,35.3195,35.0858,34.586,113.02,14.3653,12.3161,140.73,20.4357,64.5756,51.8887,72.4312,89.7634,35.6822,66.0438,119.903,137.853,69.2517
2016-06-20,21.7659,1.16765,44.7931,35.7005,35.179,34.6855,113.37,14.6467,12.3877,141.67,20.4794,64.0684,51.9682,72.7643,90.7861,35.7248,66.3367,120.566,138.331,69.1777
2016-06-21,21.9481,1.16055,45.7952,35.791,35.316,34.797,114.38,14.6407,12.3008,143.53,20.5836,63.4502,52.4516,72.7547,91.5149,35.9586,66.6303,120.31,138.989,69.4856
2016-06-22,21.8703,1.15966,45.6264,35.53,35.4127,34.884,113.91,13.1107,12.2452,143.94,20.667,63.8851,52.2502,71.9984,90.5051,35.9764,66.3726,120.084,139.875,69.6177
2016-06-23,21.9915,1.19064,46.4427,36.104,35.6144,35.0935,115.08,13.0933,12.5225,145.98,20.7682,64.6459,53.3643,73.5977,92.095,36.7133,66.8306,121.166,138.829,70.1515
2016-06-24,21.3735,1.12252,44.5763,34.948,34.1402,33.761,112.08,12.8767,11.7414,139.71,20.7269,64.9847,49.6585,70.6089,88.0159,35.2751,65.0742,119.532,137.544,68.5267
2016-06-27,21.065,1.11073,43.3272,34.568,33.934,33.413,108.97,13.2367,11.3374,138.5,20.595,65.4789,47.9992,68.9965,85.7041,34.6035,64.6891,119.388,136.418,67.6684
2016-06-28,21.4181,1.12671,44.2296,35.3975,34.4381,34.002,112.7,13.4527,11.8205,140.28,20.5979,65.7038,49.5907,70.7105,87.005,35.1869,66.182,120.728,137.584,68.6924
2016-06-29,21.6051,1.14451,45.214,35.773,34.634,34.2055,114.16,14.0107,12.2339,142.12,20.8705,68.3281,50.9907,72.1987,88.6509,36.4607,67.312,122.359,138.879,69.9029
2016-06-30,21.879,1.15418,45.7769,35.781,35.0494,34.605,114.28,14.152,12.265,144.79,21.0327,68.8511,51.7737,69.7802,84.7302,36.8063,68.2417,122.932,138.839,70.5352
2016-07-01,21.9432,1.14551,45.7679,36.281,35.3842,34.9605,114.19,14.4333,12.1745,143.96,20.9718,69.0245,51.4367,70.0725,85.4928,36.8756,68.3147,122.645,138.052,70.6231
2016-07-05,21.7521,1.16255,45.7769,36.405,35.1172,34.7475,114.2,14.2653,11.9009,142.23,21.0666,69.6288,50.0013,70.2512,84.9056,36.4597,67.7167,123.227,137.275,71.1775
2016-07-06,21.8623,1.17015,45.9671,36.8785,35.3205,34.8885,116.7,14.296,11.8922,142.51,21.2633,69.9616,50.5388,69.6747,83.7323,36.5806,68.4985,123.957,137.952,70.8342
2016-07-07,21.955,1.20041,45.9671,36.8285,35.2353,34.768,115.85,14.396,11.9196,141.91,21.1789,69.3495,50.8639,70.1006,84.6744,36.5806,67.6738,122.589,144.749,70.6695
2016-07-08,22.1255,1.24844,46.7916,37.2905,35.7594,35.2815,117.24,14.452,12.2452,143.65,21.2688,69.6486,51.9162,71.8947,85.3981,36.8826,68.0968,122.989,146.283,71.4527
2016-07-11,22.1946,1.27719,47.0482,37.689,36.2207,35.7545,117.87,14.9853,12.4224,143.93,21.332,69.1899,52.2875,71.9886,85.5785,36.8063,68.3517,122.192,147.439,71.436
2016-07-12,22.295,1.29637,47.6022,37.4105,36.4932,36.032,117.93,14.9767,12.5207,144.67,21.1053,69.6575,53.0686,72.8934,86.7868,37.3818,69.1228,121.774,147.031,71.436
2016-07-13,22.1688,1.29587,47.8717,37.1315,36.3422,35.849,116.78,14.8353,12.4253,145.93,21.2056,69.3852,53.0322,72.8738,87.1138,37.4184,69.0723,123.16,147.479,71.5514
2016-07-14,22.6044,1.30903,48.076,37.06,36.6561,36.0475,117.29,14.7687,12.6915,145.73,21.2284,70.4579,53.8398,73.5139,88.1823,37.6066,69.1228,122.627,147.599,71.5336
2016-07-15,22.6044,1.29398,48.0418,36.7715,36.6486,35.9855,116.86,14.6913,12.7237,145.97,21.2197,70.136,53.8908,73.6635,87.6809,37.6977,69.2463,123.046,147.15,71.654
2016-07-18,22.8458,1.30056,48.2712,36.8035,37.524,36.689,119.37,15.0833,12.8141,146.57,21.2688,69.8982,53.7062,73.6732,88.3279,37.5799,69.0275,122.543,148.127,71.583
2016-07-19,22.8557,1.31403,47.4948,36.9975,37.5344,36.848,120.61,15.0173,12.6726,146.92,21.2164,69.9171,53.6217,74.0593,89.0805,37.0747,68.7738,124.139,148.665,71.7833
2016-07-20,22.8755,1.33131,50.0187,37.286,37.7173,37.0595,121.92,15.224,12.8416,146.17,21.2542,70.1904,53.6796,74.662,89.9687,37.2282,68.3808,124.528,148.615,71.6343
2016-07-21,22.7551,1.30665,49.9179,37.2215,37.5843,36.9315,120.61,14.7,12.6632,144.35,21.1766,70.2945,53.4802,74.1236,89.1573,37.0669,68.3205,124.395,147.708,71.581
2016-07-22,22.5789,1.34221,50.6096,37.243,37.8268,37.137,121.0,14.818,12.6056,144.6,21.1851,71.3347,53.77,75.1798,90.3156,37.0747,68.4411,125.117,148.097,71.9668
2016-07-25,22.2762,1.36717,50.7531,36.9805,37.7392,36.9885,121.63,15.334,12.6131,144.14,21.2428,71.6755,53.6286,74.2672,89.6786,37.147,67.1205,123.367,148.545,72.0338
2016-07-26,22.1225,1.39043,50.7787,36.7795,37.7457,36.921,121.22,15.3007,12.9028,144.34,21.2366,71.7705,53.8496,73.845,90.0943,36.949,66.6303,123.341,148.186,71.5898
2016-07-27,23.5585,1.37647,50.2676,36.8335,37.9609,37.0885,123.34,15.2327,13.0783,144.19,21.1183,72.9147,54.0166,73.8833,90.4033,36.939,66.182,123.323,146.921,70.9072
2016-07-28,23.8787,1.37946,50.2864,37.6305,38.1537,37.2955,125.0,15.374,12.9651,144.42,21.0965,72.5065,53.8221,74.5046,92.5815,37.1738,65.6666,124.291,147.09,71.2042
2016-07-29,23.85,1.40198,50.7073,37.9405,39.424,38.4395,123.94,15.6527,12.785,144.27,21.0174,72.4699,53.713,73.4288,91.8398,37.0421,64.7554,124.669,147.857,71.8592
2016-08-01,24.2689,1.39293,50.6186,38.387,39.9169,38.644,124.31,15.334,12.9085,143.93,21.2512,72.7235,53.5716,73.6253,91.6754,37.1381,62.5069,124.954,148.177,72.5468
2016-08-02,23.9102,1.37597,50.6186,38.029,39.8614,38.553,123.06,15.1467,12.8594,143.31,21.0642,72.8473,53.4448,73.6438,91.8498,36.7429,63.3647,124.641,147.229,72.8409
2016-08-03,24.2099,1.37966,50.9652,37.7275,39.7967,38.659,122.51,15.0387,12.9558,143.63,21.0092,72.3223,54.2898,74.0504,91.6853,36.7429,63.6942,124.405,146.901,72.1769
2016-08-04,24.3605,1.40518,51.3421,38.0385,39.7185,38.5805,124.36,15.374,13.182,143.12,21.1125,72.0588,54.2092,74.7724,92.4848,36.9114,63.6845,124.242,147.269,72.246
2016-08-05,24.7272,1.42885,51.852,38.299,40.2007,39.1005,125.15,15.3353,13.4283,145.65,21.2454,71.308,55.671,75.3929,93.4219,37.1183,63.7439,124.498,148.296,72.02
2016-08-08,24.9362,1.44213,51.9428,38.328,40.116,39.088,125.26,15.0773,13.2906,145.56,21.1239,71.3415,55.503,75.2181,93.3241,37.147,64.4927,123.72,148.027,72.0032
2016-08-09,25.0377,1.44583,52.067,38.4155,40.2282,39.213,125.06,15.272,13.5133,147.22,21.1822,71.2533,55.3076,75.3206,93.2454,37.0916,64.5744,123.445,148.445,72.1956
2016-08-10,24.8534,1.43655,51.9078,38.428,40.2785,39.234,124.88,15.0433,13.5643,146.69,21.4463,70.4243,54.8124,74.9649,92.8526,37.0837,63.4424,123.776,149.223,72.4639
2016-08-11,24.8355,1.4657,52.1558,38.562,40.2641,39.2425,124.9,14.994,13.584,147.74,21.4023,70.883,54.9628,75.3744,93.0839,37.257,63.671,124.168,148.844,72.8161
2016-08-12,24.8927,1.54768,51.8335,38.628,40.2067,39.161,124.88,15.0407,13.616,147.72,21.4287,70.5847,54.8488,75.2824,92.6892,37.0837,64.5006,124.405,149.87,73.0756
2016-08-15,25.1874,1.54618,51.9937,38.4245,40.1525,39.122,123.9,15.0393,13.8586,147.78,21.2639,70.6184,55.1838,76.1197,92.9962,37.3541,64.4684,123.273,149.601,73.0618
2016-08-16,25.1677,1.53679,51.7074,38.202,39.9149,38.8565,123.3,14.9073,13.6104,147.24,21.1385,70.2478,55.175,76.0251,92.2056,37.2927,64.5502,122.836,149.322,72.6908
2016-08-17,25.1272,1.50136,51.8167,38.2315,40.1255,38.9955,124.37,14.8827,13.6597,149.08,21.1509,70.4866,55.3242,76.1865,92.1778,37.1926,64.6901,123.349,148.904,73.0096
2016-08-18,25.0988,1.52452,51.851,38.223,39.9926,38.875,123.91,14.9007,13.7285,148.81,21.5479,70.1974,55.3793,75.6479,91.8688,37.1282,65.2785,123.756,148.744,73.415
2016-08-19,25.1629,1.52852,51.8695,37.8655,39.8381,38.771,123.56,15.0,13.8086,148.75,21.1148,69.5615,55.3007,75.8377,91.8199,37.2927,64.4616,123.644,148.963,73.3026
2016-08-22,24.9686,1.53491,51.9155,37.974,39.7036,38.6075,124.15,14.862,13.886,148.45,21.0838,69.7625,55.2506,76.3936,92.3692,37.2026,64.6007,123.692,148.884,72.9188
2016-08-23,25.0475,1.54728,52.1118,38.1225,39.6856,38.604,124.37,14.9893,14.0002,148.77,20.8711,70.0111,55.226,76.1484,92.8526,37.4551,64.4042,123.615,148.405,73.3804
2016-08-24,24.8574,1.52353,52.1664,37.8625,39.5367,38.482,123.5,14.8413,13.8398,148.41,20.9477,69.0156,55.3793,75.6666,92.121,37.0669,64.6212,121.774,148.595,73.3026
2016-08-25,24.7469,1.51345,52.3647,37.961,39.422,38.4705,123.89,14.7307,13.8961,148.64,20.6546,68.6381,55.4766,75.6948,92.1778,37.0916,64.2117,119.541,146.163,73.7978
2016-08-26,24.6022,1.52562,52.2465,38.45,39.5177,38.477,124.96,14.666,13.9868,147.91,20.6308,68.8412,55.6003,75.9324,93.0251,37.2382,64.0717,118.935,145.337,73.5315
2016-08-29,24.5804,1.52462,52.3022,38.5645,39.6473,38.6075,126.54,14.3467,14.0048,149.3,20.7067,69.1572,56.2124,76.2147,93.3241,37.2857,64.4927,119.513,145.397,74.1342
2016-08-30,24.3882,1.51585,52.1118,38.379,39.453,38.4545,125.84,14.0893,13.9738,150.23,20.6806,68.4281,56.6771,76.499,93.6233,37.2857,64.2573,119.171,143.593,73.4959
2016-08-31,24.4157,1.50875,51.7248,38.458,39.3498,38.356,126.12,14.134,13.9256,150.49,20.7181,68.4103,56.6771,76.2432,93.1806,37.2026,63.9793,118.42,143.722,73.3026
2016-09-01,24.5605,1.55328,51.8325,38.531,39.427,38.439,126.17,13.3847,13.9616,150.35,21.1235,67.9545,56.4344,76.6213,94.1356,37.147,63.7584,118.174,138.471,74.1421
2016-09-02,24.7862,1.53789,51.9155,38.622,39.6996,38.573,126.51,13.1853,13.6615,150.72,21.0255,67.6168,56.6722,77.2787,94.3958,37.2282,64.1825,118.935,140.085,74.0504
2016-09-06,24.7785,1.55248,51.8608,39.443,40.2551,39.004,129.73,13.5213,13.5086,150.43,21.1708,69.079,56.627,77.7792,95.2601,37.2282,65.0286,118.355,140.165,74.4202
2016-09-07,24.9342,1.52981,51.9068,39.224,40.2536,39.0175,131.05,13.4467,13.3284,149.58,20.8982,69.1483,56.3922,78.4474,96.0127,37.2282,64.7846,118.061,137.992,73.8412
2016-09-08,24.2789,1.54069,51.6976,39.203,39.9971,38.766,130.26,13.1573,13.2935,149.78,20.8314,70.2935,56.4678,78.1955,96.4055,36.7529,65.3788,118.44,136.069,73.6982
2016-09-09,23.729,1.46401,50.6017,38.0925,39.2816,37.983,127.1,12.9647,12.6915,146.62,20.3878,68.8412,55.9648,76.6486,94.645,36.1289,63.7584,116.882,133.618,72.4047
2016-09-12,24.263,1.49449,51.3567,38.5745,39.8057,38.451,128.69,13.22,12.9831,148.97,20.8633,69.5792,56.3077,78.1955,96.5261,36.7133,64.0892,118.526,134.524,74.0928
2016-09-13,24.8405,1.473,50.8869,38.0505,39.2936,37.9845,127.22,13.07,13.0453,146.23,20.7237,69.0512,55.8656,77.1771,95.8413,36.2626,62.5604,117.165,133.658,73.0845
2016-09-14,25.7195,1.4856,50.6436,38.0545,39.3825,38.1245,127.79,13.094,13.3943,145.78,20.7415,68.8838,55.7516,76.7991,95.1833,36.3289,62.112,116.948,133.608,73.0529
2016-09-15,26.5859,1.54189,51.4818,38.4845,39.9198,38.605,128.34,13.348,13.6736,146.66,20.9968,69.3514,55.955,77.2887,95.9189,36.8756,62.464,118.591,135.352,73.9329
2016-09-16,26.4439,1.54558,51.5355,38.926,39.7544,38.444,129.07,13.6933,13.5568,145.01,21.133,69.3316,55.2673,77.3443,95.8123,35.1245,61.692,121.091,135.072,73.9251
2016-09-19,26.1325,1.56596,51.2484,38.755,39.6259,38.285,128.65,13.756,13.5179,145.24,20.9076,69.6516,55.5777,77.7617,96.1193,35.4088,61.548,120.406,134.584,74.1943
2016-09-20,26.1305,1.55178,51.1378,39.011,39.8446,38.5705,128.64,13.6427,13.3189,144.92,20.8711,70.2845,55.8037,77.7323,96.8989,35.2612,60.6017,120.235,134.913,74.368
2016-09-21,26.1247,1.59532,51.9937,39.487,40.0828,38.811,129.93,13.6813,13.4454,146.46,20.9353,71.1554,56.123,78.428,97.6336,35.6624,61.1591,122.389,135.362,73.7149
2016-09-22,26.369,1.5993,52.0484,40.235,40.6501,39.3605,130.08,13.762,13.368,146.53,20.9581,71.5258,56.5847,78.5599,98.4869,35.6624,61.335,123.332,135.78,74.7123
2016-09-23,25.9334,1.59751,51.6976,40.2905,40.6009,39.345,127.96,13.83,13.1924,145.0,20.9825,71.4109,56.4678,77.7878,98.0293,35.4088,61.2689,122.912,135.232,73.6814
2016-09-26,25.9699,1.58244,51.221,39.958,39.9811,38.71,127.32,13.9327,13.1982,144.18,20.7712,69.9685,55.2338,77.1012,97.5329,35.2246,60.981,122.231,134.056,73.7564
2016-09-27,26.0191,1.63666,52.1664,40.8055,40.39,39.1505,128.71,13.7207,13.5293,145.34,20.9767,71.1642,55.7212,77.4301,97.822,35.4673,61.1132,123.121,133.408,74.1855
2016-09-28,26.2212,1.64255,52.2388,41.436,40.3567,39.078,129.22,13.7513,13.5162,145.28,20.821,71.0166,56.0139,78.1955,97.8808,35.595,63.8013,122.817,132.442,75.1098
2016-09-29,25.8144,1.65773,51.6693,41.4525,39.9871,38.7505,128.09,13.38,13.6577,143.59,20.5122,70.1607,55.1238,77.2037,97.0146,35.3038,63.4785,120.955,130.798,74.075
2016-09-30,26.0094,1.68548,51.851,41.8655,40.0578,38.8645,128.27,13.602,13.6606,144.47,20.9161,70.6184,55.9118,77.9385,98.138,35.4524,64.0814,122.458,135.212,75.3506
2016-10-03,25.8922,1.68368,51.6878,41.837,39.8744,38.628,128.77,14.2467,13.4652,143.76,20.8829,71.2693,55.8499,78.0919,98.2487,35.1889,63.9112,121.11,133.886,74.437
2016-10-04,25.9964,1.67988,51.5276,41.7015,39.9946,38.8215,128.19,14.094,13.3878,143.17,20.808,71.3664,56.3293,77.9667,97.5937,35.08,63.3228,120.805,133.428,74.1766
2016-10-05,26.0094,1.67818,51.8871,42.218,39.9169,38.8235,128.47,13.8973,13.7348,144.15,20.7839,71.928,57.2508,78.55,98.9205,35.3316,63.8762,120.35,132.97,74.5959
2016-10-06,26.2093,1.65623,51.975,42.083,40.0089,38.843,128.74,13.4,13.7906,143.87,20.1146,71.6843,57.4021,78.5599,99.4369,35.08,63.9053,119.379,132.512,74.9077
2016-10-07,26.2489,1.64434,52.0307,41.9715,39.8909,38.754,128.99,13.1073,13.7916,144.52,19.9244,72.2301,57.6055,78.1104,98.7879,35.072,63.6845,119.532,132.98,75.5607
2016-10-10,26.7021,1.65013,52.2465,42.0855,40.5719,39.297,130.24,13.3967,13.8398,145.2,19.7147,73.0811,58.0535,78.3341,99.1697,34.9898,64.9313,120.738,133.249,74.7754
2016-10-11,26.7613,1.62648,51.4818,41.55,40.3323,39.1535,128.86,13.34,13.5519,143.95,19.544,71.9826,57.7745,77.316,97.9107,34.4372,64.4189,117.851,133.886,74.3364
2016-10-12,27.0029,1.63386,51.4115,41.7045,40.442,39.307,129.05,13.434,13.4983,144.91,19.5642,70.8373,57.6222,77.5153,97.9217,34.4728,63.9714,118.154,133.418,74.3591
2016-10-13,26.917,1.6074,51.2385,41.473,40.0588,38.9095,127.82,13.3493,13.3774,143.22,19.787,70.3906,57.2931,77.1588,97.2438,34.455,63.5523,117.378,133.19,74.0838
2016-10-14,27.0678,1.62308,51.6878,41.148,40.0847,38.9265,127.88,13.1007,13.467,144.18,19.8515,69.7456,57.1054,77.7049,97.4442,34.7997,63.5378,117.14,133.12,74.2417
2016-10-17,27.05,1.6138,51.5103,40.6475,40.1963,38.998,127.54,12.9307,13.3719,143.8,19.784,69.0968,56.8097,77.4205,97.4142,34.6888,63.5378,117.33,131.834,73.7416
2016-10-18,27.0302,1.63835,51.9068,40.8825,40.9261,39.763,128.55,13.2733,13.6331,144.3,19.9739,69.3088,57.2597,76.8852,98.2885,34.8096,63.705,125.402,132.192,73.4229
2016-10-19,26.9514,1.63496,51.7896,40.8845,41.2052,40.078,130.11,13.5707,13.6094,144.86,19.9791,69.1226,57.8118,78.0431,99.2375,34.7452,63.9997,126.276,132.492,72.3702
2016-10-20,26.9368,1.66591,51.5355,40.516,40.9331,39.8485,130.0,13.2733,13.7285,144.49,19.9322,69.283,57.7313,77.7517,99.0701,34.5105,64.0289,126.872,133.02,71.8543
2016-10-21,26.8292,1.66122,53.7048,40.9495,41.0542,39.969,132.07,13.3393,13.6907,143.6,19.8186,68.8501,57.9297,77.6101,99.3572,34.3658,63.597,127.13,132.074,71.3481
2016-10-24,27.0717,1.7392,54.9112,41.9045,41.6361,40.6555,133.28,13.5173,13.9804,143.83,20.0657,68.2508,58.2489,78.381,99.6862,34.6689,63.808,126.55,134.864,71.1528
2016-10-25,27.2045,1.76796,54.9013,41.759,41.2779,40.3835,132.29,13.4893,13.7502,143.42,20.1146,68.4103,58.1871,77.3063,99.3871,34.7541,63.671,125.742,133.867,73.5817
2016-10-26,26.5909,1.77495,54.5791,41.1295,40.9566,39.9535,131.04,13.4827,13.6981,143.94,20.1817,67.5385,58.4691,77.0444,99.706,34.7086,63.9422,124.414,133.857,73.9438
2016-10-27,26.3424,1.7385,54.0995,40.918,40.7198,39.7675,129.69,13.6007,13.6396,144.45,20.2514,67.0105,58.5525,77.2037,100.075,34.6293,63.8178,124.139,133.748,73.2522
2016-10-28,26.167,1.73562,53.8963,38.816,40.83,39.7685,131.29,13.3313,13.4094,144.0,20.2976,65.5751,58.4503,77.4879,103.294,34.5827,62.2452,122.771,132.77,73.4703
2016-10-31,26.1227,1.7503,53.9422,39.491,40.3488,39.227,130.99,13.182,13.484,144.3,20.306,64.9698,58.5781,77.7617,103.414,34.8096,61.1755,123.588,131.126,73.4377
2016-11-01,25.6544,1.69845,53.8298,39.2705,40.1285,39.1805,129.5,12.7193,13.3641,143.63,20.0973,64.212,58.3315,76.9211,101.39,34.8482,61.4177,121.965,130.04,73.4781
2016-11-02,25.6774,1.69127,53.5015,38.278,39.2786,38.435,127.17,12.5347,13.6633,143.19,20.1416,63.9227,58.0889,75.9422,100.464,34.455,61.2689,121.554,130.09,73.3864
2016-11-03,25.4001,1.6715,53.3004,38.3515,38.9682,38.1065,120.0,12.4947,13.6973,143.64,20.194,63.4492,57.8344,76.0055,100.254,34.7086,61.4235,120.528,128.446,73.269
2016-11-04,25.1697,1.66192,52.8502,37.7525,38.9139,38.101,120.75,12.704,13.6331,142.95,20.0573,63.7821,57.3098,75.7332,99.5266,34.6788,61.3564,120.433,126.533,71.9825
2016-11-07,25.5336,1.753,54.3924,39.2468,39.9566,39.126,122.15,12.8807,14.0124,146.91,20.2374,65.0035,59.1037,77.7617,102.368,35.4197,62.7383,124.139,127.649,73.2364
2016-11-08,25.6872,1.7503,54.4364,39.3875,40.4524,39.5255,124.22,12.996,14.0163,147.79,20.2403,65.1273,59.2305,78.1104,102.118,35.4543,63.1896,125.002,129.93,73.9961
2016-11-09,25.6448,1.72084,54.1629,38.594,40.134,39.2655,123.18,12.6707,13.7295,151.28,20.6197,68.974,61.9538,78.4474,102.587,35.8327,63.8849,124.111,130.568,72.7027
2016-11-10,24.9293,1.66691,52.8423,37.119,38.8736,38.128,120.8,12.3567,13.2993,156.06,20.7041,69.3812,64.8294,77.1588,100.962,35.8615,64.4772,127.814,130.488,70.191
2016-11-11,25.08,2.16367,53.1296,36.9505,38.4481,37.701,119.02,12.5707,13.2669,156.92,20.6578,68.7867,64.8648,77.1683,101.082,35.7406,63.4561,128.05,132.82,70.7129
2016-11-14,24.4523,2.05712,52.3178,35.9535,37.5249,36.804,115.08,12.0967,12.9671,157.93,20.4422,68.2092,67.2501,73.8695,97.7014,35.6069,63.1662,133.189,135.182,70.2235
2016-11-15,24.7685,2.11994,53.3523,37.162,38.618,37.9245,117.2,12.2513,13.1783,157.46,20.7119,68.4766,67.1205,74.0464,98.9993,35.4881,64.306,133.15,134.435,70.7474
2016-11-16,25.4348,2.25382,54.0585,37.3245,38.8582,38.224,116.34,12.262,13.2896,157.08,20.7041,68.1418,65.4631,75.6304,100.464,35.9684,63.5154,132.505,135.302,70.3843
2016-11-17,25.4248,2.27249,54.9551,37.8195,39.166,38.5615,117.79,12.5773,13.2246,158.39,20.0657,68.8224,65.9867,76.5645,100.912,36.4656,63.1283,131.878,134.484,70.2797
2016-11-18,25.4498,2.29636,54.6923,38.008,38.6583,38.027,117.02,12.3347,13.3142,157.75,19.8768,67.9001,65.7254,76.3271,101.222,36.1149,63.1662,130.7,133.718,69.375
2016-11-21,25.8406,2.28707,55.1542,39.0,39.1287,38.46,121.77,12.3133,13.6653,158.71,20.1172,67.8764,66.0142,77.151,102.348,36.1427,64.061,131.544,134.455,69.9197
2016-11-22,25.8584,2.30345,55.3829,39.2665,39.1082,38.4135,121.47,12.7447,14.018,158.66,20.3364,67.3008,66.419,75.4867,102.338,36.324,64.2039,133.18,135.78,70.0203
2016-11-23,25.7265,2.31495,54.7392,39.006,38.8092,38.0495,120.84,12.876,14.0227,158.11,20.5422,60.2226,66.6961,75.1467,101.022,36.3319,64.3809,134.3,134.834,69.9503
2016-11-25,25.8555,2.31955,54.8565,39.0185,38.8667,38.084,120.38,13.11,13.9955,158.18,20.6578,61.2173,66.6725,75.6744,102.148,36.4844,64.5287,133.644,135.072,70.6093
2016-11-28,25.8044,2.31835,54.9298,38.3385,39.1476,38.412,120.41,13.0747,13.8292,156.97,20.6458,59.5154,66.2402,74.6835,99.8459,36.5132,64.0493,133.055,134.534,70.2797
